Case ID,Activity,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,variant,variant-index,creator
53,Data Engineer: Configure Monitoring System,2023-02-21 10:50:07.000,Variant 4,4,Data Engineer: Configure Monitoring System,complete,Variant 4,4,Fluxicon Disco
53,End,2023-02-21 10:50:07.000,Variant 4,4,End,complete,Variant 4,4,Fluxicon Disco
95,Start,2023-02-21 17:50:00.000,Variant 1,1,Start,complete,Variant 1,1,Fluxicon Disco
95,PR Clerk: Register new customer,2023-02-21 17:50:01.000,Variant 1,1,PR Clerk: Register new customer,complete,Variant 1,1,Fluxicon Disco
95,IT Specialist: Configure Sensors,2023-02-21 17:50:02.000,Variant 1,1,IT Specialist: Configure Sensors,complete,Variant 1,1,Fluxicon Disco
95,IT Specialist: Configure System Addresses,2023-02-21 17:50:03.000,Variant 1,1,IT Specialist: Configure System Addresses,complete,Variant 1,1,Fluxicon Disco
95,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 17:50:04.000,Variant 1,1,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 1,1,Fluxicon Disco
95,Data Analyst: Configure Segregation System,2023-02-21 17:50:05.000,Variant 1,1,Data Analyst: Configure Segregation System,complete,Variant 1,1,Fluxicon Disco
95,Machine Learning Expert: Configure Development System,2023-02-21 17:50:06.000,Variant 1,1,Machine Learning Expert: Configure Development System,complete,Variant 1,1,Fluxicon Disco
95,Machine Learning Expert: Configure Execution System,2023-02-21 17:50:07.000,Variant 1,1,Machine Learning Expert: Configure Execution System,complete,Variant 1,1,Fluxicon Disco
95,Data Engineer: Configure Monitoring System,2023-02-21 17:50:08.000,Variant 1,1,Data Engineer: Configure Monitoring System,complete,Variant 1,1,Fluxicon Disco
95,End,2023-02-21 17:50:08.000,Variant 1,1,End,complete,Variant 1,1,Fluxicon Disco
96,Start,2023-02-21 18:00:00.000,Variant 2,2,Start,complete,Variant 2,2,Fluxicon Disco
96,PR Clerk: Register new customer,2023-02-21 18:00:01.000,Variant 2,2,PR Clerk: Register new customer,complete,Variant 2,2,Fluxicon Disco
96,IT Specialist: Configure Sensors,2023-02-21 18:00:02.000,Variant 2,2,IT Specialist: Configure Sensors,complete,Variant 2,2,Fluxicon Disco
96,IT Specialist: Configure System Addresses,2023-02-21 18:00:03.000,Variant 2,2,IT Specialist: Configure System Addresses,complete,Variant 2,2,Fluxicon Disco
96,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 18:00:04.000,Variant 2,2,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 2,2,Fluxicon Disco
96,Data Analyst: Configure Segregation System,2023-02-21 18:00:05.000,Variant 2,2,Data Analyst: Configure Segregation System,complete,Variant 2,2,Fluxicon Disco
96,Machine Learning Expert: Configure Development System,2023-02-21 18:00:06.000,Variant 2,2,Machine Learning Expert: Configure Development System,complete,Variant 2,2,Fluxicon Disco
96,Machine Learning Expert: Configure Execution System,2023-02-21 18:00:07.000,Variant 2,2,Machine Learning Expert: Configure Execution System,complete,Variant 2,2,Fluxicon Disco
96,Data Engineer: Configure Monitoring System,2023-02-21 18:00:08.000,Variant 2,2,Data Engineer: Configure Monitoring System,complete,Variant 2,2,Fluxicon Disco
96,Technician: Assign Productivity Level,2023-02-21 18:00:09.000,Variant 2,2,Technician: Assign Productivity Level,complete,Variant 2,2,Fluxicon Disco
96,Data Engineer: Evaluate Model Performance,2023-02-21 18:00:10.000,Variant 2,2,Data Engineer: Evaluate Model Performance,complete,Variant 2,2,Fluxicon Disco
96,End,2023-02-21 18:00:10.000,Variant 2,2,End,complete,Variant 2,2,Fluxicon Disco
31,Start,2023-02-20 15:10:00.000,Variant 27,27,Start,complete,Variant 27,27,Fluxicon Disco
31,PR Clerk: Register new customer,2023-02-20 15:10:01.000,Variant 27,27,PR Clerk: Register new customer,complete,Variant 27,27,Fluxicon Disco
31,IT Specialist: Configure Sensors,2023-02-20 15:10:02.000,Variant 27,27,IT Specialist: Configure Sensors,complete,Variant 27,27,Fluxicon Disco
31,IT Specialist: Configure System Addresses,2023-02-20 15:10:03.000,Variant 27,27,IT Specialist: Configure System Addresses,complete,Variant 27,27,Fluxicon Disco
31,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 15:10:04.000,Variant 27,27,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 27,27,Fluxicon Disco
31,Data Analyst: Configure Segregation System,2023-02-20 15:10:05.000,Variant 27,27,Data Analyst: Configure Segregation System,complete,Variant 27,27,Fluxicon Disco
31,Machine Learning Expert: Configure Development System,2023-02-20 15:10:06.000,Variant 27,27,Machine Learning Expert: Configure Development System,complete,Variant 27,27,Fluxicon Disco
31,Machine Learning Expert: Configure Execution System,2023-02-20 15:10:07.000,Variant 27,27,Machine Learning Expert: Configure Execution System,complete,Variant 27,27,Fluxicon Disco
31,Data Engineer: Configure Monitoring System,2023-02-20 15:10:08.000,Variant 27,27,Data Engineer: Configure Monitoring System,complete,Variant 27,27,Fluxicon Disco
31,Technician: Assign Productivity Level,2023-02-20 15:10:09.000,Variant 27,27,Technician: Assign Productivity Level,complete,Variant 27,27,Fluxicon Disco
31,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 15:10:10.000,Variant 27,27,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 27,27,Fluxicon Disco
31,Data Analyst: Configure Segregation System,2023-02-20 15:10:11.000,Variant 27,27,Data Analyst: Configure Segregation System,complete,Variant 27,27,Fluxicon Disco
31,Machine Learning Expert: Configure Development System,2023-02-20 15:10:12.000,Variant 27,27,Machine Learning Expert: Configure Development System,complete,Variant 27,27,Fluxicon Disco
31,Machine Learning Expert: Configure Execution System,2023-02-20 15:10:13.000,Variant 27,27,Machine Learning Expert: Configure Execution System,complete,Variant 27,27,Fluxicon Disco
31,Data Engineer: Configure Monitoring System,2023-02-20 15:10:14.000,Variant 27,27,Data Engineer: Configure Monitoring System,complete,Variant 27,27,Fluxicon Disco
31,Technician: Assign Productivity Level,2023-02-20 15:10:15.000,Variant 27,27,Technician: Assign Productivity Level,complete,Variant 27,27,Fluxicon Disco
31,Data Engineer: Evaluate Model Performance,2023-02-20 15:10:16.000,Variant 27,27,Data Engineer: Evaluate Model Performance,complete,Variant 27,27,Fluxicon Disco
31,End,2023-02-20 15:10:16.000,Variant 27,27,End,complete,Variant 27,27,Fluxicon Disco
33,Start,2023-02-20 15:30:00.000,Variant 28,28,Start,complete,Variant 28,28,Fluxicon Disco
33,Technician: Assign Productivity Level,2023-02-20 15:30:01.000,Variant 28,28,Technician: Assign Productivity Level,complete,Variant 28,28,Fluxicon Disco
33,Data Engineer: Evaluate Model Performance,2023-02-20 15:30:02.000,Variant 28,28,Data Engineer: Evaluate Model Performance,complete,Variant 28,28,Fluxicon Disco
33,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 15:30:03.000,Variant 28,28,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 28,28,Fluxicon Disco
33,Data Analyst: Configure Segregation System,2023-02-20 15:30:04.000,Variant 28,28,Data Analyst: Configure Segregation System,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Configure Development System,2023-02-20 15:30:05.000,Variant 28,28,Machine Learning Expert: Configure Development System,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Configure Execution System,2023-02-20 15:30:06.000,Variant 28,28,Machine Learning Expert: Configure Execution System,complete,Variant 28,28,Fluxicon Disco
33,Data Engineer: Configure Monitoring System,2023-02-20 15:30:07.000,Variant 28,28,Data Engineer: Configure Monitoring System,complete,Variant 28,28,Fluxicon Disco
33,Technician: Assign Productivity Level,2023-02-20 15:30:08.000,Variant 28,28,Technician: Assign Productivity Level,complete,Variant 28,28,Fluxicon Disco
33,Data Analyst: Analyze Balance Report,2023-02-20 15:30:09.000,Variant 28,28,Data Analyst: Analyze Balance Report,complete,Variant 28,28,Fluxicon Disco
33,Data Analyst: Analyze Radar Diagram,2023-02-20 15:30:10.000,Variant 28,28,Data Analyst: Analyze Radar Diagram,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Evaluate Training Report,2023-02-20 15:30:11.000,Variant 28,28,Machine Learning Expert: Evaluate Training Report,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Select Best Architecture,2023-02-20 15:30:12.000,Variant 28,28,Machine Learning Expert: Select Best Architecture,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Fix Number of Epochs,2023-02-20 15:30:13.000,Variant 28,28,Machine Learning Expert: Fix Number of Epochs,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Select Best Architecture,2023-02-20 15:30:14.000,Variant 28,28,Machine Learning Expert: Select Best Architecture,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Evaluate Test Report,2023-02-20 15:30:15.000,Variant 28,28,Machine Learning Expert: Evaluate Test Report,complete,Variant 28,28,Fluxicon Disco
33,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 15:30:16.000,Variant 28,28,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 28,28,Fluxicon Disco
33,Data Analyst: Configure Segregation System,2023-02-20 15:30:17.000,Variant 28,28,Data Analyst: Configure Segregation System,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Configure Development System,2023-02-20 15:30:18.000,Variant 28,28,Machine Learning Expert: Configure Development System,complete,Variant 28,28,Fluxicon Disco
33,Machine Learning Expert: Configure Execution System,2023-02-20 15:30:19.000,Variant 28,28,Machine Learning Expert: Configure Execution System,complete,Variant 28,28,Fluxicon Disco
33,Data Engineer: Configure Monitoring System,2023-02-20 15:30:20.000,Variant 28,28,Data Engineer: Configure Monitoring System,complete,Variant 28,28,Fluxicon Disco
33,End,2023-02-20 15:30:20.000,Variant 28,28,End,complete,Variant 28,28,Fluxicon Disco
52,Start,2023-02-21 10:40:00.000,Variant 29,29,Start,complete,Variant 29,29,Fluxicon Disco
52,PR Clerk: Register new customer,2023-02-21 10:40:01.000,Variant 29,29,PR Clerk: Register new customer,complete,Variant 29,29,Fluxicon Disco
52,IT Specialist: Configure Sensors,2023-02-21 10:40:02.000,Variant 29,29,IT Specialist: Configure Sensors,complete,Variant 29,29,Fluxicon Disco
52,IT Specialist: Configure System Addresses,2023-02-21 10:40:03.000,Variant 29,29,IT Specialist: Configure System Addresses,complete,Variant 29,29,Fluxicon Disco
52,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:40:04.000,Variant 29,29,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 29,29,Fluxicon Disco
52,Data Analyst: Configure Segregation System,2023-02-21 10:40:05.000,Variant 29,29,Data Analyst: Configure Segregation System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Development System,2023-02-21 10:40:06.000,Variant 29,29,Machine Learning Expert: Configure Development System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Execution System,2023-02-21 10:40:07.000,Variant 29,29,Machine Learning Expert: Configure Execution System,complete,Variant 29,29,Fluxicon Disco
52,Data Engineer: Configure Monitoring System,2023-02-21 10:40:08.000,Variant 29,29,Data Engineer: Configure Monitoring System,complete,Variant 29,29,Fluxicon Disco
52,Technician: Assign Productivity Level,2023-02-21 10:40:09.000,Variant 29,29,Technician: Assign Productivity Level,complete,Variant 29,29,Fluxicon Disco
52,Data Engineer: Evaluate Model Performance,2023-02-21 10:40:10.000,Variant 29,29,Data Engineer: Evaluate Model Performance,complete,Variant 29,29,Fluxicon Disco
52,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:40:11.000,Variant 29,29,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 29,29,Fluxicon Disco
52,Data Analyst: Configure Segregation System,2023-02-21 10:40:12.000,Variant 29,29,Data Analyst: Configure Segregation System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Development System,2023-02-21 10:40:13.000,Variant 29,29,Machine Learning Expert: Configure Development System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Execution System,2023-02-21 10:40:14.000,Variant 29,29,Machine Learning Expert: Configure Execution System,complete,Variant 29,29,Fluxicon Disco
52,Data Engineer: Configure Monitoring System,2023-02-21 10:40:15.000,Variant 29,29,Data Engineer: Configure Monitoring System,complete,Variant 29,29,Fluxicon Disco
52,Technician: Assign Productivity Level,2023-02-21 10:40:16.000,Variant 29,29,Technician: Assign Productivity Level,complete,Variant 29,29,Fluxicon Disco
52,Data Engineer: Evaluate Model Performance,2023-02-21 10:40:17.000,Variant 29,29,Data Engineer: Evaluate Model Performance,complete,Variant 29,29,Fluxicon Disco
52,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:40:18.000,Variant 29,29,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 29,29,Fluxicon Disco
52,Data Analyst: Configure Segregation System,2023-02-21 10:40:19.000,Variant 29,29,Data Analyst: Configure Segregation System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Development System,2023-02-21 10:40:20.000,Variant 29,29,Machine Learning Expert: Configure Development System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Execution System,2023-02-21 10:40:21.000,Variant 29,29,Machine Learning Expert: Configure Execution System,complete,Variant 29,29,Fluxicon Disco
52,Data Engineer: Configure Monitoring System,2023-02-21 10:40:22.000,Variant 29,29,Data Engineer: Configure Monitoring System,complete,Variant 29,29,Fluxicon Disco
52,Technician: Assign Productivity Level,2023-02-21 10:40:23.000,Variant 29,29,Technician: Assign Productivity Level,complete,Variant 29,29,Fluxicon Disco
52,Data Analyst: Analyze Balance Report,2023-02-21 10:40:24.000,Variant 29,29,Data Analyst: Analyze Balance Report,complete,Variant 29,29,Fluxicon Disco
52,Data Analyst: Analyze Radar Diagram,2023-02-21 10:40:25.000,Variant 29,29,Data Analyst: Analyze Radar Diagram,complete,Variant 29,29,Fluxicon Disco
52,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:40:26.000,Variant 29,29,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 29,29,Fluxicon Disco
52,Data Analyst: Configure Segregation System,2023-02-21 10:40:27.000,Variant 29,29,Data Analyst: Configure Segregation System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Development System,2023-02-21 10:40:28.000,Variant 29,29,Machine Learning Expert: Configure Development System,complete,Variant 29,29,Fluxicon Disco
52,Machine Learning Expert: Configure Execution System,2023-02-21 10:40:29.000,Variant 29,29,Machine Learning Expert: Configure Execution System,complete,Variant 29,29,Fluxicon Disco
52,Data Engineer: Configure Monitoring System,2023-02-21 10:40:30.000,Variant 29,29,Data Engineer: Configure Monitoring System,complete,Variant 29,29,Fluxicon Disco
52,End,2023-02-21 10:40:30.000,Variant 29,29,End,complete,Variant 29,29,Fluxicon Disco
11,Start,2023-02-20 11:50:00.000,Variant 8,8,Start,complete,Variant 8,8,Fluxicon Disco
11,Technician: Assign Productivity Level,2023-02-20 11:50:01.000,Variant 8,8,Technician: Assign Productivity Level,complete,Variant 8,8,Fluxicon Disco
11,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 11:50:02.000,Variant 8,8,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 8,8,Fluxicon Disco
11,Data Analyst: Configure Segregation System,2023-02-20 11:50:03.000,Variant 8,8,Data Analyst: Configure Segregation System,complete,Variant 8,8,Fluxicon Disco
11,Machine Learning Expert: Configure Development System,2023-02-20 11:50:04.000,Variant 8,8,Machine Learning Expert: Configure Development System,complete,Variant 8,8,Fluxicon Disco
11,Machine Learning Expert: Configure Execution System,2023-02-20 11:50:05.000,Variant 8,8,Machine Learning Expert: Configure Execution System,complete,Variant 8,8,Fluxicon Disco
11,Data Engineer: Configure Monitoring System,2023-02-20 11:50:06.000,Variant 8,8,Data Engineer: Configure Monitoring System,complete,Variant 8,8,Fluxicon Disco
11,Technician: Assign Productivity Level,2023-02-20 11:50:07.000,Variant 8,8,Technician: Assign Productivity Level,complete,Variant 8,8,Fluxicon Disco
11,Data Engineer: Evaluate Model Performance,2023-02-20 11:50:08.000,Variant 8,8,Data Engineer: Evaluate Model Performance,complete,Variant 8,8,Fluxicon Disco
11,End,2023-02-20 11:50:08.000,Variant 8,8,End,complete,Variant 8,8,Fluxicon Disco
74,Start,2023-02-21 14:20:00.000,Variant 30,30,Start,complete,Variant 30,30,Fluxicon Disco
74,PR Clerk: Register new customer,2023-02-21 14:20:01.000,Variant 30,30,PR Clerk: Register new customer,complete,Variant 30,30,Fluxicon Disco
74,IT Specialist: Configure Sensors,2023-02-21 14:20:02.000,Variant 30,30,IT Specialist: Configure Sensors,complete,Variant 30,30,Fluxicon Disco
74,IT Specialist: Configure System Addresses,2023-02-21 14:20:03.000,Variant 30,30,IT Specialist: Configure System Addresses,complete,Variant 30,30,Fluxicon Disco
74,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 14:20:04.000,Variant 30,30,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 30,30,Fluxicon Disco
74,Data Analyst: Configure Segregation System,2023-02-21 14:20:05.000,Variant 30,30,Data Analyst: Configure Segregation System,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Configure Development System,2023-02-21 14:20:06.000,Variant 30,30,Machine Learning Expert: Configure Development System,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Configure Execution System,2023-02-21 14:20:07.000,Variant 30,30,Machine Learning Expert: Configure Execution System,complete,Variant 30,30,Fluxicon Disco
74,Data Engineer: Configure Monitoring System,2023-02-21 14:20:08.000,Variant 30,30,Data Engineer: Configure Monitoring System,complete,Variant 30,30,Fluxicon Disco
74,Technician: Assign Productivity Level,2023-02-21 14:20:09.000,Variant 30,30,Technician: Assign Productivity Level,complete,Variant 30,30,Fluxicon Disco
74,Data Analyst: Analyze Balance Report,2023-02-21 14:20:10.000,Variant 30,30,Data Analyst: Analyze Balance Report,complete,Variant 30,30,Fluxicon Disco
74,Data Analyst: Analyze Radar Diagram,2023-02-21 14:20:11.000,Variant 30,30,Data Analyst: Analyze Radar Diagram,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Training Report,2023-02-21 14:20:12.000,Variant 30,30,Machine Learning Expert: Evaluate Training Report,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Select Best Architecture,2023-02-21 14:20:13.000,Variant 30,30,Machine Learning Expert: Select Best Architecture,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Fix Number of Epochs,2023-02-21 14:20:14.000,Variant 30,30,Machine Learning Expert: Fix Number of Epochs,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Training Report,2023-02-21 14:20:15.000,Variant 30,30,Machine Learning Expert: Evaluate Training Report,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Fix Number of Epochs,2023-02-21 14:20:16.000,Variant 30,30,Machine Learning Expert: Fix Number of Epochs,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Training Report,2023-02-21 14:20:17.000,Variant 30,30,Machine Learning Expert: Evaluate Training Report,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Fix Number of Epochs,2023-02-21 14:20:18.000,Variant 30,30,Machine Learning Expert: Fix Number of Epochs,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Training Report,2023-02-21 14:20:19.000,Variant 30,30,Machine Learning Expert: Evaluate Training Report,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Fix Number of Epochs,2023-02-21 14:20:20.000,Variant 30,30,Machine Learning Expert: Fix Number of Epochs,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Training Report,2023-02-21 14:20:21.000,Variant 30,30,Machine Learning Expert: Evaluate Training Report,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Fix Number of Epochs,2023-02-21 14:20:22.000,Variant 30,30,Machine Learning Expert: Fix Number of Epochs,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Training Report,2023-02-21 14:20:23.000,Variant 30,30,Machine Learning Expert: Evaluate Training Report,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Fix Number of Epochs,2023-02-21 14:20:24.000,Variant 30,30,Machine Learning Expert: Fix Number of Epochs,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Training Report,2023-02-21 14:20:25.000,Variant 30,30,Machine Learning Expert: Evaluate Training Report,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Select Best Architecture,2023-02-21 14:20:26.000,Variant 30,30,Machine Learning Expert: Select Best Architecture,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Evaluate Test Report,2023-02-21 14:20:27.000,Variant 30,30,Machine Learning Expert: Evaluate Test Report,complete,Variant 30,30,Fluxicon Disco
74,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 14:20:28.000,Variant 30,30,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 30,30,Fluxicon Disco
74,Data Analyst: Configure Segregation System,2023-02-21 14:20:29.000,Variant 30,30,Data Analyst: Configure Segregation System,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Configure Development System,2023-02-21 14:20:30.000,Variant 30,30,Machine Learning Expert: Configure Development System,complete,Variant 30,30,Fluxicon Disco
74,Machine Learning Expert: Configure Execution System,2023-02-21 14:20:31.000,Variant 30,30,Machine Learning Expert: Configure Execution System,complete,Variant 30,30,Fluxicon Disco
74,Data Engineer: Configure Monitoring System,2023-02-21 14:20:32.000,Variant 30,30,Data Engineer: Configure Monitoring System,complete,Variant 30,30,Fluxicon Disco
74,Technician: Assign Productivity Level,2023-02-21 14:20:33.000,Variant 30,30,Technician: Assign Productivity Level,complete,Variant 30,30,Fluxicon Disco
74,Data Engineer: Evaluate Model Performance,2023-02-21 14:20:34.000,Variant 30,30,Data Engineer: Evaluate Model Performance,complete,Variant 30,30,Fluxicon Disco
74,End,2023-02-21 14:20:34.000,Variant 30,30,End,complete,Variant 30,30,Fluxicon Disco
76,Start,2023-02-21 14:40:00.000,Variant 1,1,Start,complete,Variant 1,1,Fluxicon Disco
76,PR Clerk: Register new customer,2023-02-21 14:40:01.000,Variant 1,1,PR Clerk: Register new customer,complete,Variant 1,1,Fluxicon Disco
76,IT Specialist: Configure Sensors,2023-02-21 14:40:02.000,Variant 1,1,IT Specialist: Configure Sensors,complete,Variant 1,1,Fluxicon Disco
76,IT Specialist: Configure System Addresses,2023-02-21 14:40:03.000,Variant 1,1,IT Specialist: Configure System Addresses,complete,Variant 1,1,Fluxicon Disco
76,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 14:40:04.000,Variant 1,1,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 1,1,Fluxicon Disco
76,Data Analyst: Configure Segregation System,2023-02-21 14:40:05.000,Variant 1,1,Data Analyst: Configure Segregation System,complete,Variant 1,1,Fluxicon Disco
76,Machine Learning Expert: Configure Development System,2023-02-21 14:40:06.000,Variant 1,1,Machine Learning Expert: Configure Development System,complete,Variant 1,1,Fluxicon Disco
76,Machine Learning Expert: Configure Execution System,2023-02-21 14:40:07.000,Variant 1,1,Machine Learning Expert: Configure Execution System,complete,Variant 1,1,Fluxicon Disco
76,Data Engineer: Configure Monitoring System,2023-02-21 14:40:08.000,Variant 1,1,Data Engineer: Configure Monitoring System,complete,Variant 1,1,Fluxicon Disco
76,End,2023-02-21 14:40:08.000,Variant 1,1,End,complete,Variant 1,1,Fluxicon Disco
97,Start,2023-02-22 10:10:00.000,Variant 1,1,Start,complete,Variant 1,1,Fluxicon Disco
97,PR Clerk: Register new customer,2023-02-22 10:10:01.000,Variant 1,1,PR Clerk: Register new customer,complete,Variant 1,1,Fluxicon Disco
97,IT Specialist: Configure Sensors,2023-02-22 10:10:02.000,Variant 1,1,IT Specialist: Configure Sensors,complete,Variant 1,1,Fluxicon Disco
97,IT Specialist: Configure System Addresses,2023-02-22 10:10:03.000,Variant 1,1,IT Specialist: Configure System Addresses,complete,Variant 1,1,Fluxicon Disco
97,Technician: Define Validity Conditions and Outlier Ranges,2023-02-22 10:10:04.000,Variant 1,1,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 1,1,Fluxicon Disco
97,Data Analyst: Configure Segregation System,2023-02-22 10:10:05.000,Variant 1,1,Data Analyst: Configure Segregation System,complete,Variant 1,1,Fluxicon Disco
97,Machine Learning Expert: Configure Development System,2023-02-22 10:10:06.000,Variant 1,1,Machine Learning Expert: Configure Development System,complete,Variant 1,1,Fluxicon Disco
97,Machine Learning Expert: Configure Execution System,2023-02-22 10:10:07.000,Variant 1,1,Machine Learning Expert: Configure Execution System,complete,Variant 1,1,Fluxicon Disco
97,Data Engineer: Configure Monitoring System,2023-02-22 10:10:08.000,Variant 1,1,Data Engineer: Configure Monitoring System,complete,Variant 1,1,Fluxicon Disco
97,End,2023-02-22 10:10:08.000,Variant 1,1,End,complete,Variant 1,1,Fluxicon Disco
10,Start,2023-02-20 11:40:00.000,Variant 31,31,Start,complete,Variant 31,31,Fluxicon Disco
10,PR Clerk: Register new customer,2023-02-20 11:40:01.000,Variant 31,31,PR Clerk: Register new customer,complete,Variant 31,31,Fluxicon Disco
10,IT Specialist: Configure Sensors,2023-02-20 11:40:02.000,Variant 31,31,IT Specialist: Configure Sensors,complete,Variant 31,31,Fluxicon Disco
10,IT Specialist: Configure System Addresses,2023-02-20 11:40:03.000,Variant 31,31,IT Specialist: Configure System Addresses,complete,Variant 31,31,Fluxicon Disco
10,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 11:40:04.000,Variant 31,31,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 31,31,Fluxicon Disco
10,Data Analyst: Configure Segregation System,2023-02-20 11:40:05.000,Variant 31,31,Data Analyst: Configure Segregation System,complete,Variant 31,31,Fluxicon Disco
10,Machine Learning Expert: Configure Development System,2023-02-20 11:40:06.000,Variant 31,31,Machine Learning Expert: Configure Development System,complete,Variant 31,31,Fluxicon Disco
10,Machine Learning Expert: Configure Execution System,2023-02-20 11:40:07.000,Variant 31,31,Machine Learning Expert: Configure Execution System,complete,Variant 31,31,Fluxicon Disco
10,Data Engineer: Configure Monitoring System,2023-02-20 11:40:08.000,Variant 31,31,Data Engineer: Configure Monitoring System,complete,Variant 31,31,Fluxicon Disco
10,Technician: Assign Productivity Level,2023-02-20 11:40:09.000,Variant 31,31,Technician: Assign Productivity Level,complete,Variant 31,31,Fluxicon Disco
10,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 11:40:10.000,Variant 31,31,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 31,31,Fluxicon Disco
10,Data Analyst: Configure Segregation System,2023-02-20 11:40:11.000,Variant 31,31,Data Analyst: Configure Segregation System,complete,Variant 31,31,Fluxicon Disco
10,Machine Learning Expert: Configure Development System,2023-02-20 11:40:12.000,Variant 31,31,Machine Learning Expert: Configure Development System,complete,Variant 31,31,Fluxicon Disco
10,Machine Learning Expert: Configure Execution System,2023-02-20 11:40:13.000,Variant 31,31,Machine Learning Expert: Configure Execution System,complete,Variant 31,31,Fluxicon Disco
10,Data Engineer: Configure Monitoring System,2023-02-20 11:40:14.000,Variant 31,31,Data Engineer: Configure Monitoring System,complete,Variant 31,31,Fluxicon Disco
10,Technician: Assign Productivity Level,2023-02-20 11:40:15.000,Variant 31,31,Technician: Assign Productivity Level,complete,Variant 31,31,Fluxicon Disco
10,Data Analyst: Analyze Balance Report,2023-02-20 11:40:16.000,Variant 31,31,Data Analyst: Analyze Balance Report,complete,Variant 31,31,Fluxicon Disco
