,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2923,"frozenset({'26000014', '26000021', '26000010', '27000000'})","frozenset({'26000038', '28000011', '28000000'})",0.0146,0.01745,0.01355,0.9280821917808219,53.185225890018444,0.01329523,13.662123809523798
2924,"frozenset({'26000014', '26000021', '26000038', '27000000'})","frozenset({'26000010', '28000011', '28000000'})",0.01415,0.0299,0.01355,0.9575971731448764,32.02666130919319,0.013126915,22.878191666666684
2925,"frozenset({'26000014', '26000010', '26000038', '27000000'})","frozenset({'26000021', '28000011', '28000000'})",0.0145,0.02865,0.01355,0.9344827586206895,32.61719925377625,0.013134574999999999,14.825868421052602
2926,"frozenset({'26000021', '26000010', '26000038', '26000014'})","frozenset({'28000011', '28000000', '27000000'})",0.01475,0.0148,0.01355,0.9186440677966102,62.07054512139258,0.0133317,12.109750000000009
2927,"frozenset({'28000011', '28000000', '27000000'})","frozenset({'26000021', '26000010', '26000038', '26000014'})",0.0148,0.01475,0.01355,0.9155405405405405,62.07054512139258,0.0133317,11.665359999999989
2928,"frozenset({'26000021', '28000011', '27000000'})","frozenset({'26000010', '26000038', '28000000', '26000014'})",0.01605,0.0147,0.01355,0.8442367601246107,57.431072117320454,0.013314065,6.325626000000003
2929,"frozenset({'26000010', '28000011', '27000000'})","frozenset({'26000021', '26000038', '28000000', '26000014'})",0.01495,0.0147,0.01355,0.9063545150501672,61.65676973130389,0.013330235,10.521596428571423
2930,"frozenset({'26000038', '28000011', '27000000'})","frozenset({'26000021', '26000010', '28000000', '26000014'})",0.0146,0.01535,0.01355,0.9280821917808219,60.46138057204051,0.01332589,13.691323809523798
2931,"frozenset({'26000014', '28000011', '27000000'})","frozenset({'26000021', '26000010', '26000038', '28000000'})",0.01535,0.01465,0.01355,0.8827361563517915,60.25502773732365,0.0133251225,8.402845833333329
2932,"frozenset({'26000038', '28000011', '26000014'})","frozenset({'26000021', '26000010', '28000000', '27000000'})",0.01595,0.01425,0.01355,0.8495297805642633,59.61612495187813,0.0133227125,6.551130208333333
2933,"frozenset({'26000021', '28000000', '27000000'})","frozenset({'26000010', '26000038', '28000011', '26000014'})",0.01585,0.01515,0.01355,0.8548895899053628,56.42835576933088,0.0133098725,6.786901086956522
2934,"frozenset({'26000010', '28000000', '27000000'})","frozenset({'26000021', '26000038', '28000011', '26000014'})",0.0146,0.0148,0.01355,0.9280821917808219,62.708256201406876,0.013333919999999999,13.698971428571415
2935,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000021', '26000010', '28000011', '26000014'})",0.014,0.0175,0.01355,0.9678571428571427,55.30612244897958,0.013304999999999999,30.566666666666567
2936,"frozenset({'26000014', '28000000', '27000000'})","frozenset({'26000021', '26000010', '26000038', '28000011'})",0.01485,0.01565,0.01355,0.9124579124579124,58.30401996536181,0.0133175975,11.244305769230763
2937,"frozenset({'26000021', '26000038', '28000000'})","frozenset({'26000014', '26000010', '28000011', '27000000'})",0.01615,0.01445,0.01355,0.8390092879256965,58.062926500048206,0.0133166325,6.121781730769228
2938,"frozenset({'26000010', '28000000', '26000014'})","frozenset({'26000021', '26000038', '28000011', '27000000'})",0.01665,0.0145,0.01355,0.8138138138138137,56.125090607849216,0.013308575,5.2930887096774155
2939,"frozenset({'26000038', '28000000', '26000014'})","frozenset({'26000021', '26000010', '28000011', '27000000'})",0.0154,0.0147,0.01355,0.8798701298701298,59.85511087551904,0.01332362,8.201956756756752
2940,"frozenset({'26000021', '26000010', '27000000'})","frozenset({'26000038', '28000011', '28000000', '26000014'})",0.01505,0.0145,0.01355,0.9003322259136213,62.091877649215256,0.013331774999999999,9.887850000000002
2941,"frozenset({'26000021', '26000038', '27000000'})","frozenset({'26000010', '28000011', '28000000', '26000014'})",0.0147,0.0158,0.01355,0.9217687074829932,58.33979161284767,0.01331774,12.580643478260873
2942,"frozenset({'26000014', '26000021', '27000000'})","frozenset({'26000010', '26000038', '28000011', '28000000'})",0.01565,0.0162,0.01355,0.8658146964856229,53.445351634915,0.01329647,7.331652380952376
2943,"frozenset({'26000010', '26000038', '27000000'})","frozenset({'26000021', '28000011', '28000000', '26000014'})",0.0148,0.0169,0.01355,0.9155405405405405,54.17399648168879,0.01329988,11.639903999999989
2944,"frozenset({'26000014', '26000010', '27000000'})","frozenset({'26000021', '26000038', '28000011', '28000000'})",0.01505,0.01475,0.01355,0.9003322259136213,61.03947294329636,0.0133280125,9.885341666666667
2945,"frozenset({'26000014', '26000038', '27000000'})","frozenset({'26000021', '26000010', '28000011', '28000000'})",0.0147,0.0163,0.01355,0.9217687074829932,56.55022745294438,0.01331039,12.574252173913047
2946,"frozenset({'26000021', '26000010', '26000038'})","frozenset({'26000014', '28000011', '28000000', '27000000'})",0.0161,0.01425,0.01355,0.8416149068322981,59.06069521630162,0.013320575,6.223754901960784
2947,"frozenset({'26000021', '26000038', '26000014'})","frozenset({'26000010', '28000011', '28000000', '27000000'})",0.0155,0.01415,0.01355,0.8741935483870967,61.78046278354041,0.013330675,7.836243589743587
2948,"frozenset({'26000010', '27000000'})","frozenset({'28000011', '28000000', '26000021', '26000038', '26000014'})",0.0158,0.0142,0.01355,0.8575949367088607,60.39400962738455,0.01332564,6.922506666666663
2949,"frozenset({'26000038', '27000000'})","frozenset({'28000011', '28000000', '26000021', '26000010', '26000014'})",0.0153,0.015,0.01355,0.8856209150326797,59.04139433551198,0.013320499999999999,8.611714285714283
2950,"frozenset({'26000030', '26000010', '26000038', '28000000'})",frozenset({'27000000'}),0.0155,0.0237,0.01335,0.8612903225806452,36.34136382196815,0.01298265,7.0384418604651175
2951,"frozenset({'26000030', '26000010', '28000000', '27000000'})",frozenset({'26000038'}),0.01375,0.0447,0.01335,0.9709090909090909,21.720561317876758,0.012735375,32.83843750000004
2952,"frozenset({'26000010', '26000038', '28000000', '27000000'})",frozenset({'26000030'}),0.01395,0.06815,0.01335,0.956989247311828,14.042395411765634,0.012399307500000002,21.66551250000002
2953,"frozenset({'26000030', '26000038', '28000000', '27000000'})",frozenset({'26000010'}),0.01335,0.0747,0.01335,1.0,13.386880856760374,0.012352755,inf
2954,"frozenset({'26000030', '26000010', '26000038', '27000000'})",frozenset({'28000000'}),0.014,0.244,0.01335,0.9535714285714286,3.9080796252927406,0.009934,16.28307692307694
2955,"frozenset({'26000010', '28000000', '27000000'})","frozenset({'26000030', '26000038'})",0.0146,0.02,0.01335,0.9143835616438356,45.71917808219178,0.013058,11.446399999999999
2956,"frozenset({'26000030', '26000038', '28000000'})","frozenset({'26000010', '27000000'})",0.0159,0.0158,0.01335,0.839622641509434,53.14067351325531,0.01309878,6.136776470588236
2957,"frozenset({'26000030', '28000000', '27000000'})","frozenset({'26000010', '26000038'})",0.01415,0.02445,0.01335,0.9434628975265018,38.58743957163607,0.0130040325,17.255040625000014
2958,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000030', '26000010'})",0.014,0.02965,0.01335,0.9535714285714286,32.16092507829439,0.012934900000000001,20.89984615384618
2959,"frozenset({'26000030', '26000010', '27000000'})","frozenset({'26000038', '28000000'})",0.01445,0.02215,0.01335,0.9238754325259516,41.7099518070407,0.0130299325,12.84539318181819
2960,"frozenset({'26000010', '26000038', '27000000'})","frozenset({'26000030', '28000000'})",0.0148,0.02815,0.01335,0.9020270270270271,32.04358888195478,0.012933380000000001,9.919572413793109
2961,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000010', '28000000'})",0.01425,0.0332,0.01335,0.9368421052631579,28.218135700697527,0.0128769,15.307666666666673
2962,"frozenset({'26000010', '27000000'})","frozenset({'26000030', '26000038', '28000000'})",0.0158,0.0159,0.01335,0.8449367088607594,53.14067351325531,0.01309878,6.3464408163265285
2963,"frozenset({'26000030', '27000000'})","frozenset({'26000010', '26000038', '28000000'})",0.01535,0.01715,0.01335,0.8697068403908795,50.71176911900173,0.0130867475,7.543373750000003
2964,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000010', '28000000'})",0.0153,0.0233,0.01335,0.8725490196078433,37.44845577716065,0.012993510000000002,7.663338461538469
2965,"frozenset({'26000030', '26000038', '28000000', '27000000'})",frozenset({'26000014'}),0.01335,0.10875,0.01335,1.0,9.195402298850574,0.0118981875,inf
2966,"frozenset({'26000030', '26000014', '28000000', '27000000'})",frozenset({'26000038'}),0.01405,0.0447,0.01335,0.9501779359430605,21.256777090448782,0.012721965,19.174235714285736
2967,"frozenset({'26000014', '26000038', '28000000', '27000000'})",frozenset({'26000030'}),0.014,0.06815,0.01335,0.9535714285714286,13.992243999580758,0.012395900000000001,20.070615384615408
2968,"frozenset({'26000030', '26000038', '28000000', '26000014'})",frozenset({'27000000'}),0.01375,0.0237,0.01335,0.9709090909090909,40.966628308400466,0.013024125000000001,33.56031250000004
2969,"frozenset({'26000030', '26000038', '26000014', '27000000'})",frozenset({'28000000'}),0.01375,0.244,0.01335,0.9709090909090909,3.979135618479881,0.009995,25.987500000000033
2970,"frozenset({'26000030', '28000000', '27000000'})","frozenset({'26000038', '26000014'})",0.01415,0.02115,0.01335,0.9434628975265018,44.608174823948076,0.013050727500000001,17.313409375000013
2971,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000030', '26000014'})",0.014,0.0183,0.01335,0.9535714285714286,52.10772833723654,0.013093800000000001,21.144307692307716
2972,"frozenset({'26000014', '28000000', '27000000'})","frozenset({'26000030', '26000038'})",0.01485,0.02,0.01335,0.898989898989899,44.94949494949495,0.013053,9.702000000000002
2973,"frozenset({'26000030', '26000038', '28000000'})","frozenset({'26000014', '27000000'})",0.0159,0.01705,0.01335,0.839622641509434,49.244729707298184,0.013078905,6.128982352941178
2974,"frozenset({'26000030', '28000000', '26000014'})","frozenset({'26000038', '27000000'})",0.01605,0.0153,0.01335,0.8317757009345795,54.36442489768494,0.013104435000000001,5.853494444444448
2975,"frozenset({'26000038', '28000000', '26000014'})","frozenset({'26000030', '27000000'})",0.0154,0.01535,0.01335,0.8668831168831169,56.474470155251915,0.013113610000000001,7.396882926829271
2976,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'28000000', '26000014'})",0.01425,0.04205,0.01335,0.9368421052631579,22.279241504474626,0.012750787500000001,15.167541666666672
2977,"frozenset({'26000030', '26000014', '27000000'})","frozenset({'26000038', '28000000'})",0.0147,0.02215,0.01335,0.9081632653061226,41.000598885152264,0.013024395000000001,10.647700000000015
2978,"frozenset({'26000014', '26000038', '27000000'})","frozenset({'26000030', '28000000'})",0.0147,0.02815,0.01335,0.9081632653061226,32.261572479791205,0.012936195000000001,10.58236666666668
2979,"frozenset({'26000030', '26000038', '26000014'})","frozenset({'28000000', '27000000'})",0.01465,0.01725,0.01335,0.9112627986348123,52.826828906365925,0.0130972875,11.07483653846154
2980,"frozenset({'26000030', '27000000'})","frozenset({'26000038', '28000000', '26000014'})",0.01535,0.0154,0.01335,0.8697068403908795,56.474470155251915,0.013113610000000001,7.556805000000003
2981,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '28000000', '26000014'})",0.0153,0.01605,0.01335,0.8725490196078433,54.36442489768494,0.013104435000000001,7.720223076923084
2982,"frozenset({'26000030', '26000021', '26000038', '28000000'})",frozenset({'27000000'}),0.0137,0.0237,0.01315,0.9598540145985401,40.500169392343466,0.01282531,24.31874545454545
2983,"frozenset({'26000030', '26000021', '28000000', '27000000'})",frozenset({'26000038'}),0.0139,0.0447,0.01315,0.946043165467626,21.16427663238537,0.01252867,17.70489333333337
2984,"frozenset({'26000021', '26000038', '28000000', '27000000'})",frozenset({'26000030'}),0.0138,0.06815,0.01315,0.9528985507246377,13.982370516869224,0.01220953,19.783892307692312
2985,"frozenset({'26000030', '26000038', '28000000', '27000000'})",frozenset({'26000021'}),0.01335,0.203,0.01315,0.9850187265917603,4.852308997988967,0.01043995,53.19974999999987
2986,"frozenset({'26000030', '26000021', '26000038', '27000000'})",frozenset({'28000000'}),0.01385,0.244,0.01315,0.9494584837545127,3.8912232940758718,0.0097706,14.958000000000018
2987,"frozenset({'26000021', '26000038', '28000000'})","frozenset({'26000030', '27000000'})",0.01615,0.01535,0.01315,0.8142414860681114,53.04504795231996,0.012902097500000001,5.300699166666666
2988,"frozenset({'26000021', '28000000', '27000000'})","frozenset({'26000030', '26000038'})",0.01585,0.02,0.01315,0.8296529968454259,41.48264984227129,0.012833,5.752962962962965
2989,"frozenset({'26000030', '26000038', '28000000'})","frozenset({'26000021', '27000000'})",0.0159,0.01845,0.01315,0.8270440251572326,44.82623442586627,0.012856645,5.675143636363634
2990,"frozenset({'26000030', '28000000', '27000000'})","frozenset({'26000021', '26000038'})",0.01415,0.02115,0.01315,0.9293286219081273,43.939887560667955,0.0128507275,13.85072750000001
2991,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000030', '26000021'})",0.014,0.0234,0.01315,0.9392857142857143,40.140415140415136,0.0128224,16.085176470588234
2992,"frozenset({'26000030', '26000021', '26000038'})","frozenset({'28000000', '27000000'})",0.01515,0.01725,0.01315,0.8679867986798679,50.31807528578944,0.0128886625,7.444331249999998
2993,"frozenset({'26000030', '26000021', '27000000'})","frozenset({'26000038', '28000000'})",0.01485,0.02215,0.01315,0.8855218855218855,39.978414696247654,0.0128210725,8.541807352941174
2994,"frozenset({'26000021', '26000038', '27000000'})","frozenset({'26000030', '28000000'})",0.0147,0.02815,0.01315,0.8945578231292517,31.77825304189171,0.012736195,9.216899999999999
2995,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000021', '28000000'})",0.01425,0.0694,0.01315,0.9228070175438596,13.296931088528236,0.01216105,12.055499999999997
2996,"frozenset({'26000030', '27000000'})","frozenset({'26000021', '26000038', '28000000'})",0.01535,0.01615,0.01315,0.8566775244299674,53.045047952319955,0.012902097500000001,6.864589772727269
2997,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000021', '28000000'})",0.0153,0.01705,0.01315,0.8594771241830066,50.409215494604496,0.012889135,6.9949465116279095
2998,"frozenset({'26000030', '26000038', '28000011', '28000000'})",frozenset({'27000000'}),0.0152,0.0237,0.01305,0.8585526315789475,36.22584943371086,0.012689760000000001,6.902213953488376
2999,"frozenset({'26000030', '28000011', '28000000', '27000000'})",frozenset({'26000038'}),0.01365,0.0447,0.01305,0.9560439560439561,21.388007965189175,0.012439845000000001,21.733075000000024
3000,"frozenset({'26000038', '28000011', '28000000', '27000000'})",frozenset({'26000030'}),0.01365,0.06815,0.01305,0.9560439560439561,14.02852466682254,0.0121197525,21.19958750000002
3001,"frozenset({'26000030', '26000038', '28000011', '27000000'})",frozenset({'28000000'}),0.0138,0.244,0.01305,0.9456521739130436,3.8756236635780477,0.009682800000000002,13.910400000000024
3002,"frozenset({'26000030', '26000038', '28000000', '27000000'})",frozenset({'28000011'}),0.01335,0.28145,0.01305,0.9775280898876405,3.473185609833507,0.0092926425,31.97547500000008
3003,"frozenset({'28000011', '28000000', '27000000'})","frozenset({'26000030', '26000038'})",0.0148,0.02,0.01305,0.8817567567567568,44.08783783783784,0.012754000000000001,8.288000000000002
3004,"frozenset({'26000030', '28000011', '27000000'})","frozenset({'26000038', '28000000'})",0.01465,0.02215,0.01305,0.8907849829351536,40.21602631761416,0.012725502500000001,8.953439062500003
3005,"frozenset({'26000038', '28000011', '27000000'})","frozenset({'26000030', '28000000'})",0.0146,0.02815,0.01305,0.8938356164383562,31.75259738679773,0.012639010000000001,9.154200000000001
3006,"frozenset({'26000030', '26000038', '28000000'})","frozenset({'28000011', '27000000'})",0.0159,0.01745,0.01305,0.8207547169811321,47.03465426825972,0.012772545000000001,5.481594736842107
3007,"frozenset({'26000030', '28000000', '27000000'})","frozenset({'26000038', '28000011'})",0.01415,0.0259,0.01305,0.92226148409894,35.60855150961159,0.012683515000000001,12.5304681818182
3008,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000030', '28000011'})",0.014,0.0554,0.01305,0.9321428571428572,16.82568334192883,0.012274400000000001,13.920421052631582
3009,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'28000011', '28000000'})",0.01425,0.0805,0.01305,0.9157894736842106,11.376266753841126,0.011902875,10.91906250000001
3010,"frozenset({'26000030', '27000000'})","frozenset({'26000038', '28000011', '28000000'})",0.01535,0.01745,0.01305,0.8501628664495114,48.71993504008662,0.012782142500000001,6.5574532608695675
3011,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '28000011', '28000000'})",0.0153,0.02475,0.01305,0.8529411764705883,34.46226975638741,0.012671325,6.631700000000003
3012,"frozenset({'28000000', '26000010', '26000030', '26000038', '27000000'})",frozenset({'26000014'}),0.01335,0.10875,0.01335,1.0,9.195402298850574,0.0118981875,inf
3013,"frozenset({'28000000', '27000000', '26000010', '26000030', '26000014'})",frozenset({'26000038'}),0.0137,0.0447,0.01335,0.9744525547445255,21.799833439474845,0.01273761,37.39317142857139
3014,"frozenset({'28000000', '27000000', '26000010', '26000038', '26000014'})",frozenset({'26000030'}),0.01395,0.06815,0.01335,0.956989247311828,14.042395411765634,0.012399307500000002,21.66551250000002
3015,"frozenset({'28000000', '27000000', '26000030', '26000038', '26000014'})",frozenset({'26000010'}),0.01335,0.0747,0.01335,1.0,13.386880856760374,0.012352755,inf
3016,"frozenset({'28000000', '26000010', '26000030', '26000038', '26000014'})",frozenset({'27000000'}),0.01375,0.0237,0.01335,0.9709090909090909,40.966628308400466,0.013024125000000001,33.56031250000004
3017,"frozenset({'27000000', '26000010', '26000030', '26000038', '26000014'})",frozenset({'28000000'}),0.0137,0.244,0.01335,0.9744525547445255,3.9936580112480553,0.0100072,29.59199999999997
3018,"frozenset({'26000030', '26000010', '28000000', '27000000'})","frozenset({'26000038', '26000014'})",0.01375,0.02115,0.01335,0.9709090909090909,45.905867182462934,0.013059187500000001,33.64796875000004
3019,"frozenset({'26000010', '26000038', '28000000', '27000000'})","frozenset({'26000030', '26000014'})",0.01395,0.0183,0.01335,0.956989247311828,52.29449438862448,0.013094715000000002,22.82452500000002
3020,"frozenset({'26000014', '26000010', '28000000', '27000000'})","frozenset({'26000030', '26000038'})",0.01435,0.02,0.01335,0.9303135888501742,46.51567944250871,0.013063,14.063000000000002
3021,"frozenset({'26000030', '26000038', '28000000', '27000000'})","frozenset({'26000010', '26000014'})",0.01335,0.02615,0.01335,1.0,38.24091778202677,0.0130008975,inf
3022,"frozenset({'26000030', '26000014', '28000000', '27000000'})","frozenset({'26000010', '26000038'})",0.01405,0.02445,0.01335,0.9501779359430605,38.86208326965483,0.0130064775,19.580682142857164
3023,"frozenset({'26000014', '26000038', '28000000', '27000000'})","frozenset({'26000030', '26000010'})",0.014,0.02965,0.01335,0.9535714285714286,32.16092507829439,0.012934900000000001,20.89984615384618
3024,"frozenset({'26000030', '26000010', '26000038', '28000000'})","frozenset({'26000014', '27000000'})",0.0155,0.01705,0.01335,0.8612903225806452,50.51556144168007,0.013085725000000001,7.086383720930234
3025,"frozenset({'26000030', '26000010', '28000000', '26000014'})","frozenset({'26000038', '27000000'})",0.0147,0.0153,0.01335,0.9081632653061226,59.357076163798865,0.01312509,10.722288888888903
3026,"frozenset({'26000010', '26000038', '28000000', '26000014'})","frozenset({'26000030', '27000000'})",0.0147,0.01535,0.01335,0.9081632653061226,59.16373063883535,0.013124355,10.72174444444446
3027,"frozenset({'26000030', '26000038', '28000000', '26000014'})","frozenset({'26000010', '27000000'})",0.01375,0.0158,0.01335,0.9709090909090909,61.44994246260069,0.01313275,33.83187500000004
3028,"frozenset({'26000030', '26000010', '26000038', '27000000'})","frozenset({'28000000', '26000014'})",0.014,0.04205,0.01335,0.9535714285714286,22.677085102768814,0.012761300000000001,20.632769230769252
3029,"frozenset({'26000030', '26000010', '26000014', '27000000'})","frozenset({'26000038', '28000000'})",0.0141,0.02215,0.01335,0.946808510638298,42.74530522069065,0.013037685,18.38358000000003
3030,"frozenset({'26000014', '26000010', '26000038', '27000000'})","frozenset({'26000030', '28000000'})",0.0145,0.02815,0.01335,0.9206896551724137,32.706559686409015,0.012941825,12.25376086956521
3031,"frozenset({'26000030', '26000038', '26000014', '27000000'})","frozenset({'26000010', '28000000'})",0.01375,0.0332,0.01335,0.9709090909090909,29.244249726177436,0.0128935,33.233750000000036
3032,"frozenset({'26000030', '26000010', '26000038', '26000014'})","frozenset({'28000000', '27000000'})",0.01425,0.01725,0.01335,0.9368421052631579,54.30968726163234,0.013104187500000001,15.56020833333334
3033,"frozenset({'26000010', '28000000', '27000000'})","frozenset({'26000030', '26000038', '26000014'})",0.0146,0.01465,0.01335,0.9143835616438356,62.415260180466596,0.013136110000000001,11.508887999999999
3034,"frozenset({'26000030', '28000000', '27000000'})","frozenset({'26000010', '26000038', '26000014'})",0.01415,0.0186,0.01335,0.9434628975265018,50.72381169497322,0.01308681,17.358512500000014
3035,"frozenset({'26000038', '28000000', '27000000'})","frozenset({'26000030', '26000010', '26000014'})",0.014,0.01545,0.01335,0.9535714285714286,61.71983356449376,0.013133700000000002,21.205692307692335
3036,"frozenset({'26000014', '28000000', '27000000'})","frozenset({'26000030', '26000010', '26000038'})",0.01485,0.01755,0.01335,0.898989898989899,51.224495668940115,0.013089382500000002,9.726255000000002
3037,"frozenset({'26000010', '28000000', '26000014'})","frozenset({'26000030', '26000038', '27000000'})",0.01665,0.01425,0.01335,0.8018018018018017,56.26679310889836,0.0131127375,4.973556818181816
3038,"frozenset({'26000030', '26000038', '28000000'})","frozenset({'26000014', '26000010', '27000000'})",0.0159,0.01505,0.01335,0.839622641509434,55.78887983451389,0.013110705,6.141452941176472
3039,"frozenset({'26000030', '28000000', '26000014'})","frozenset({'26000010', '26000038', '27000000'})",0.01605,0.0148,0.01335,0.8317757009345795,56.20106087395808,0.013112460000000001,5.85646666666667
3040,"frozenset({'26000038', '28000000', '26000014'})","frozenset({'26000030', '26000010', '27000000'})",0.0154,0.01445,0.01335,0.8668831168831169,59.99191120298387,0.01312747,7.403643902439027
3041,"frozenset({'26000030', '26000010', '27000000'})","frozenset({'26000038', '28000000', '26000014'})",0.01445,0.0154,0.01335,0.9238754325259516,59.99191120298387,0.01312747,12.934063636363646
3042,"frozenset({'26000010', '26000038', '27000000'})","frozenset({'26000030', '28000000', '26000014'})",0.0148,0.01605,0.01335,0.9020270270270271,56.20106087395808,0.013112460000000001,10.04307586206897
3043,"frozenset({'26000014', '26000010', '27000000'})","frozenset({'26000030', '26000038', '28000000'})",0.01505,0.0159,0.01335,0.8870431893687709,55.78887983451389,0.013110705,8.712179411764717
3044,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000010', '28000000', '26000014'})",0.01425,0.01665,0.01335,0.9368421052631579,56.26679310889837,0.0131127375,15.569708333333338
3045,"frozenset({'26000030', '26000014', '27000000'})","frozenset({'26000010', '26000038', '28000000'})",0.0147,0.01715,0.01335,0.9081632653061226,52.95412625691677,0.013097895,10.702144444444459
3046,"frozenset({'26000014', '26000038', '27000000'})","frozenset({'26000030', '26000010', '28000000'})",0.0147,0.0233,0.01335,0.9081632653061226,38.976964176228435,0.01300749,10.635177777777791
3047,"frozenset({'26000030', '26000010', '26000014'})","frozenset({'26000038', '28000000', '27000000'})",0.01545,0.014,0.01335,0.8640776699029127,61.71983356449376,0.013133700000000002,7.254142857142861
3048,"frozenset({'26000030', '26000038', '26000014'})","frozenset({'26000010', '28000000', '27000000'})",0.01465,0.0146,0.01335,0.9112627986348123,62.415260180466596,0.013136110000000001,11.104700000000003
3049,"frozenset({'26000010', '27000000'})","frozenset({'26000030', '26000038', '28000000', '26000014'})",0.0158,0.01375,0.01335,0.8449367088607594,61.44994246260069,0.01313275,6.360306122448978
3050,"frozenset({'26000030', '27000000'})","frozenset({'26000010', '26000038', '28000000', '26000014'})",0.01535,0.0147,0.01335,0.8697068403908795,59.16373063883535,0.013124355,7.562177500000002
3051,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000010', '28000000', '26000014'})",0.0153,0.0147,0.01335,0.8725490196078433,59.357076163798865,0.01312509,7.730815384615392
3052,"frozenset({'28000000', '26000021', '26000030', '26000038', '27000000'})",frozenset({'26000014'}),0.01315,0.10875,0.01315,1.0,9.195402298850574,0.0117199375,inf
3053,"frozenset({'28000000', '27000000', '26000021', '26000030', '26000014'})",frozenset({'26000038'}),0.0138,0.0447,0.01315,0.9528985507246377,21.31764095580845,0.01253314,20.28175384615385
3054,"frozenset({'28000000', '27000000', '26000021', '26000038', '26000014'})",frozenset({'26000030'}),0.0138,0.06815,0.01315,0.9528985507246377,13.982370516869224,0.01220953,19.783892307692312
3055,"frozenset({'28000000', '27000000', '26000030', '26000038', '26000014'})",frozenset({'26000021'}),0.01335,0.203,0.01315,0.9850187265917603,4.852308997988967,0.01043995,53.19974999999987
3056,"frozenset({'28000000', '26000021', '26000030', '26000038', '26000014'})",frozenset({'27000000'}),0.01345,0.0237,0.01315,0.9776951672862454,41.25296064498926,0.012831235,43.770783333333405
3057,"frozenset({'27000000', '26000021', '26000030', '26000038', '26000014'})",frozenset({'28000000'}),0.0134,0.244,0.01315,0.9813432835820896,4.021898703205285,0.009880400000000001,40.52160000000001
3058,"frozenset({'26000030', '26000021', '28000000', '27000000'})","frozenset({'26000038', '26000014'})",0.0139,0.02115,0.01315,0.946043165467626,44.73017330816199,0.012856015,18.14135333333337
3059,"frozenset({'26000021', '26000038', '28000000', '27000000'})","frozenset({'26000030', '26000014'})",0.0138,0.0183,0.01315,0.9528985507246377,52.07095905599113,0.01289746,20.84224615384616
3060,"frozenset({'26000014', '26000021', '28000000', '27000000'})","frozenset({'26000030', '26000038'})",0.01455,0.02,0.01315,0.9037800687285223,45.18900343642612,0.012859,10.185
3061,"frozenset({'26000030', '26000038', '28000000', '27000000'})","frozenset({'26000021', '26000014'})",0.01335,0.04005,0.01315,0.9850187265917603,24.594724758845448,0.0126153325,64.07666249999984
3062,"frozenset({'26000030', '26000014', '28000000', '27000000'})","frozenset({'26000021', '26000038'})",0.01405,0.02115,0.01315,0.9359430604982206,44.25262697391114,0.0128528425,15.280936111111107
3063,"frozenset({'26000014', '26000038', '28000000', '27000000'})","frozenset({'26000030', '26000021'})",0.014,0.0234,0.01315,0.9392857142857143,40.140415140415136,0.0128224,16.085176470588234
3064,"frozenset({'26000030', '26000021', '26000038', '28000000'})","frozenset({'26000014', '27000000'})",0.0137,0.01705,0.01315,0.9598540145985401,56.296423143609395,0.012916415,24.484390909090905
3065,"frozenset({'26000030', '26000021', '28000000', '26000014'})","frozenset({'26000038', '27000000'})",0.01535,0.0153,0.01315,0.8566775244299674,55.99199506078218,0.012915145,6.870520454545452
3066,"frozenset({'26000021', '26000038', '28000000', '26000014'})","frozenset({'26000030', '27000000'})",0.0147,0.01535,0.01315,0.8945578231292517,58.277382614283496,0.012924355,9.338293548387096
3067,"frozenset({'26000030', '26000038', '28000000', '26000014'})","frozenset({'26000021', '27000000'})",0.01375,0.01845,0.01315,0.9563636363636364,51.83542744518354,0.0128963125,22.493854166666694
3068,"frozenset({'26000030', '26000021', '26000038', '27000000'})","frozenset({'28000000', '26000014'})",0.01385,0.04205,0.01315,0.9494584837545127,22.579274286670934,0.012567607500000001,18.95372500000002
3069,"frozenset({'26000030', '26000021', '26000014', '27000000'})","frozenset({'26000038', '28000000'})",0.0143,0.02215,0.01315,0.9195804195804196,41.51604603071872,0.012833255,12.159352173913044
3070,"frozenset({'26000014', '26000021', '26000038', '27000000'})","frozenset({'26000030', '28000000'})",0.01415,0.02815,0.01315,0.9293286219081273,33.01345015659422,0.012751677500000001,13.75167750000001
3071,"frozenset({'26000030', '26000038', '26000014', '27000000'})","frozenset({'26000021', '28000000'})",0.01375,0.0694,0.01315,0.9563636363636364,13.78045585538381,0.01219575,21.326250000000027
