index,rank,crowns,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles
1798,Competitive,1,3,1,4,1,1,4,2,3.5,25619.047390238964,710222.500103358,112,70.0,9.82,6440,894,1.5,3,1,4275.0,8,5,0,2,1
1799,Fun Deck,3,7,0,1,4,1,0,3,3.5,3356.3315971971065,91441.11182864585,112,64.28571428571429,0.0,7972,2057,1.3285714285714285,9,4,3687.5,8,6,0,1,0
1800,Competitive,2,5,0,3,2,4,1,1,3.75,2206.733511473965,99574.94636102748,112,96.0,1.3333333333333333,7648,2803,1.32,9,1,2362.5,8,5,1,1,2
1801,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481803,1437721.7738654525,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
1802,Competitive,1,5,1,2,0,2,2,4,4.267857142857143,2982.4504177776025,77340.82234764453,112,69.0,10.0,10325,1426,1.0333333333333334,19,3,3393.75,7,4,2,1,2
1803,Competitive,1,6,0,2,1,1,1,5,4.0,4218.830690065203,149184.15023869014,112,75.0,0.0,10551,2414,1.1666666666666667,8,5,2993.75,8,5,0,0,2
1804,Competitive,1,7,0,1,3,2,1,2,3.25,0.0,0.0,112,83.57142857142857,0.0,8544,2598,1.8857142857142857,11,2,3650.0,8,5,1,1,0
1805,Competitive,3,5,1,2,4,1,2,1,3.5,3177.8423973587405,100730.62991934702,112,75.0,10.0,9964,3041,1.5666666666666667,21,0,2800.0,8,4,0,1,1
1806,Competitive,3,6,0,2,3,1,4,0,4.375,0.0,0.0,112,70.0,3.5,10154,2936,1.6833333333333336,12,2,2712.5,8,4,2,2,0
1807,Competitive,1,5,0,3,2,1,4,1,3.25,9151.981986323124,304345.7242043656,112,78.0,0.0,5379,3181,1.28,13,1,2993.75,8,3,1,0,3
1808,Competitive,1,7,0,1,2,4,2,0,4.0,2206.733511473961,99574.94636102745,112,81.42857142857143,0.0,10194,3927,1.5285714285714285,9,2,2862.5,8,4,1,0,1
1809,Competitive,3,5,1,2,0,4,3,1,4.875,0.0,0.0,112,66.0,25.333333333333332,12533,3811,1.6166666666666665,5,3,3843.75,7,6,1,1,1
1810,Competitive,2,6,0,2,2,2,3,1,3.75,1858.5845891209967,41930.294121828396,112,67.5,0.55,11445,2853,1.6833333333333333,20,2,2218.75,8,4,1,2,0
1811,Competitive,2,4,1,3,2,3,2,1,3.0,19371.017957855922,663261.3988228039,112,90.0,7.5,5682,2010,0.72,12,1,2806.25,8,3,1,0,3
1812,Competitive,3,5,0,3,2,3,3,0,4.0,3005.05767805246,123739.70346463023,112,78.0,2.3666666666666667,7203,2411,1.3,11,0,3312.5,8,6,0,2,1
1813,Competitive,3,8,0,0,0,3,2,3,4.375,1649.2736030650372,41433.512590887825,112,71.25,0.0,10981,2538,1.175,8,6,3137.5,8,4,1,0,0
1814,Competitive,1,6,0,2,0,5,2,1,3.625,14823.048519828486,632006.03443003,112,75.0,0.0,10318,3401,1.2500000000000002,12,2,2243.75,8,3,2,0,2
1815,Competitive,1,6,0,2,2,2,3,1,4.375,2581.4962549944635,53653.51590991144,112,67.5,0.75,12863,2865,1.7666666666666666,6,2,2531.25,8,5,1,0,2
1816,Competitive,1,7,0,1,1,1,6,0,4.375,0.8918918918918919,5.77009541889394,112,72.85714285714286,4.0,10576,2930,1.5,26,3,2125.0,8,4,1,1,0
1817,Competitive,3,7,0,1,1,2,2,3,5.982142857142857,0.0,0.0,112,68.57142857142857,0.0,15865,3467,1.7857142857142858,15,4,2593.75,7,3,3,1,1
1818,Competitive,1,5,2,1,0,7,1,0,4.75,0.0,0.0,112,69.0,29.666666666666668,14879,3630,3.442857142857143,5,1,2025.0,8,3,2,0,1
1819,Competitive,3,7,0,1,2,1,3,2,4.375,425.2038028074369,10627.69730574394,112,75.0,0.0,12506,2520,1.5285714285714285,11,3,3656.25,8,7,1,0,1
1820,Competitive,3,6,0,2,1,2,5,0,4.0,0.0,0.0,112,72.5,7.0,9594,2773,1.8500000000000003,6,2,3675.0,8,4,2,2,0
1821,Competitive,3,7,1,0,0,1,4,3,5.125,0.0,0.0,112,55.714285714285715,30.0,17400,3493,1.4875,7,6,4850.0,8,4,1,0,0
1822,Competitive,1,5,1,2,2,5,1,0,3.875,2.5062906843170505,16.258527695575935,112,90.0,6.666666666666667,4913,1703,2.6666666666666665,15,2,3481.25,8,4,1,0,2
1823,Competitive,2,5,1,2,4,3,0,1,2.75,68137.15603496331,2714552.2766021825,112,90.0,10.0,7008,2808,1.0166666666666666,7,1,2862.5,8,3,1,0,2
1824,Competitive,1,6,0,2,3,1,4,0,3.875,0.0,0.0,112,72.5,0.0,10616,2412,1.7000000000000002,24,2,3162.5,8,4,1,0,2
1825,Competitive,3,5,1,2,3,2,2,1,4.0,1685.6799469231883,43951.610086434666,112,75.0,13.833333333333334,9649,2305,3.0000000000000004,11,3,1662.5,8,5,2,1,1
1826,Competitive,1,2,2,4,3,2,3,0,3.982142857142857,0.0,0.0,112,60.0,11.666666666666666,9966,1429,3.525,2,1,1937.5,7,3,1,2,3
1827,Competitive,2,4,1,3,3,1,2,2,3.125,37866.6118045565,1119376.5798223247,112,82.5,7.5,5086,3400,1.18,10,2,3243.75,8,4,1,0,3
1828,Competitive,3,6,0,2,1,2,2,3,4.25,1955.1513776006332,54407.85909931985,112,65.0,0.0,10627,2828,1.25,20,4,3237.5,8,5,0,1,1
1829,Competitive,2,5,1,2,3,3,1,1,4.125,2778.167212860587,94467.82985166195,112,63.0,13.333333333333334,10670,3391,3.1999999999999997,10,3,1800.0,8,5,2,1,1
1830,Competitive,3,6,0,2,2,2,3,1,4.25,2580.6724454706505,53644.07010046574,112,72.5,0.75,13527,2221,1.6166666666666665,10,2,1893.75,8,5,1,1,1
1831,Competitive,3,5,1,2,2,2,2,2,3.25,4351.780668197232,170397.88843993927,112,84.0,12.666666666666666,7464,2242,1.1833333333333333,8,1,2925.0,8,4,1,1,1
1832,Competitive,3,7,0,1,1,4,3,0,4.5,426.02761233124625,10637.14311518975,112,75.0,0.0,14928,3506,1.5714285714285714,11,1,2618.75,8,6,1,0,1
1833,Competitive,3,5,1,2,3,1,2,2,3.625,4017.712435173565,117040.14220274476,112,72.0,12.666666666666666,6968,1901,1.7166666666666668,6,2,4462.5,8,6,0,1,1
1834,Competitive,1,6,0,2,1,1,3,3,4.0,38872.31978576532,1042515.3624512882,112,67.5,4.0,10681,2592,1.2333333333333334,6,5,2706.25,8,4,1,2,0
1835,Competitive,3,7,0,1,1,2,3,2,5.875,0.0,0.0,112,66.42857142857143,0.0,19851,4530,1.2571428571428573,15,4,1943.75,8,3,1,0,1
1836,Competitive,1,8,0,0,2,1,2,3,4.0,0.0,0.0,112,86.25,0.0,10039,2281,1.325,32,3,2618.75,8,4,1,0,0
1837,Competitive,1,6,0,2,4,1,2,1,3.5,4693.516510794406,166304.9717660561,112,82.5,0.0,10075,3594,1.5,12,2,2025.0,8,4,1,1,1
1838,Fun Deck,1,7,0,1,2,1,5,0,3.5,0.0,0.0,112,81.42857142857143,0.0,7102,2214,1.1857142857142855,24,2,2712.5,8,5,1,1,0
1839,Competitive,2,5,1,2,2,2,1,3,4.0,1028.7332611430184,23924.735705221614,112,78.0,10.0,13938,1645,1.1333333333333333,6,3,2600.0,8,3,0,0,2
1840,Competitive,1,4,1,3,3,2,1,2,3.25,53694.56886649221,1497170.5011039097,112,90.0,7.5,5441,3202,1.2000000000000002,8,2,3325.0,8,4,0,0,3
1841,Competitive,3,8,0,0,0,2,1,5,4.875,0.0,0.0,112,69.375,0.0,14397,4511,1.75,8,6,3712.5,8,4,0,0,0
1842,Competitive,1,5,1,2,2,5,0,1,2.875,36776.01598019672,1391503.7985064248,112,81.0,11.0,9099,1913,1.3833333333333335,5,2,3081.25,8,3,2,1,1
1843,Competitive,1,5,0,3,2,3,2,1,4.25,1542.0938491720551,32240.416760494645,112,84.0,2.0,9860,3707,1.3800000000000001,9,2,2875.0,8,5,1,2,1
1844,Competitive,1,6,0,2,2,0,2,4,3.375,10873.513295577366,292649.25075176434,112,92.5,4.0,9101,2389,1.3666666666666665,12,3,2156.25,8,3,0,1,1
1845,Competitive,2,6,0,2,2,2,4,0,3.625,1107.536646371338,50441.860775579866,112,85.0,3.0,5387,3172,1.5,26,1,2400.0,8,5,1,1,1
1846,Competitive,1,5,1,2,4,1,3,0,3.125,7200.835610996772,187616.8784193684,112,90.0,12.666666666666666,6258,1283,1.7333333333333332,17,0,4131.25,8,3,1,1,1
1847,Competitive,1,5,1,2,3,4,0,1,2.625,78921.74504339516,3243635.4221487762,112,87.0,10.0,6389,2653,1.2333333333333334,7,2,2806.25,8,4,2,0,2
1848,Competitive,3,6,0,2,1,0,4,3,3.75,4639.351493860252,120459.00266634893,112,77.5,0.0,9550,2692,1.1333333333333333,26,3,2525.0,8,3,1,0,2
1849,Competitive,2,6,1,1,0,4,3,1,4.25,28.997402280438568,279.156884367246,112,85.0,17.0,12192,3056,1.385714285714286,20,2,2225.0,8,3,2,1,0
1850,Fun Deck,3,7,0,1,1,4,3,0,4.125,2206.733511473961,99574.94636102745,112,85.71428571428571,0.0,9742,3276,1.3428571428571427,26,1,2050.0,8,4,1,0,1
1851,Competitive,3,6,0,2,4,1,2,1,3.625,6682.9034699486665,228234.79108481423,112,85.0,0.0,7281,1943,1.2833333333333334,29,0,2025.0,8,3,1,0,2
1852,Competitive,3,6,0,2,2,1,2,3,4.75,0.0,0.0,112,75.0,0.75,10767,2149,1.2666666666666668,15,3,2287.5,8,3,0,0,2
1853,Competitive,3,5,1,2,3,2,3,0,3.5,0.0,0.0,112,57.0,12.0,8885,2484,1.4833333333333334,5,3,3562.5,8,5,1,2,0
1854,Competitive,3,6,0,2,3,3,2,0,3.75,2206.733511473965,99574.94636102748,112,80.0,0.0,8835,2539,1.2833333333333332,23,1,1925.0,8,4,1,1,1
1855,Competitive,2,5,1,2,2,2,2,2,2.875,20683.093670027727,614231.1848765791,112,84.0,10.0,6027,1321,1.1,13,2,3618.75,8,3,1,0,2
1856,Competitive,2,4,1,3,3,4,0,1,3.625,4775.655385178263,164448.18103320219,112,82.5,7.5,10357,2572,1.3,4,1,2900.0,8,5,1,1,2
1857,Fun Deck,2,7,0,1,0,2,4,2,3.75,0.0,0.0,112,81.42857142857143,0.0,9204,2713,1.385714285714286,24,2,2568.75,8,3,1,0,1
1858,Competitive,2,7,0,1,1,4,1,2,3.625,7666.959053809765,320453.6347355275,112,77.14285714285714,0.0,8924,2112,1.1428571428571428,23,1,2875.0,8,4,1,0,1
1859,Competitive,1,4,1,3,2,2,3,1,3.75,11556.96838133035,353797.523028651,112,82.5,7.5,6823,1974,0.8799999999999999,15,1,2631.25,8,3,1,0,3
1860,Competitive,1,6,0,2,3,2,2,1,4.0,0.0,0.0,112,85.0,0.0,11283,1944,1.3333333333333333,8,2,3137.5,8,6,1,1,1
1861,Competitive,3,5,0,3,2,2,3,1,3.875,3773.3196728996363,141048.96824542034,112,69.0,0.0,8099,2960,1.4200000000000002,7,2,3650.0,8,5,0,0,3
1862,Competitive,3,6,0,2,3,3,0,2,4.25,0.0,0.0,112,52.5,0.0,15723,3766,1.9666666666666666,6,2,3737.5,8,4,2,1,1
1863,Competitive,1,6,0,2,1,2,3,2,3.875,26569.219251577306,703286.6440443734,112,67.5,4.0,11086,2828,1.3166666666666667,6,5,2031.25,8,4,1,2,0
1864,Competitive,1,5,1,2,3,4,0,1,2.625,78921.7450433987,3243635.4221487907,112,87.0,10.0,6389,2653,1.2333333333333334,7,2,2806.25,8,4,2,0,2
1865,Competitive,1,6,0,2,3,0,1,4,4.0,0.0,0.0,112,75.0,0.75,8696,1447,1.0999999999999999,12,4,3300.0,8,6,0,0,2
1866,Competitive,1,5,0,3,2,3,3,0,4.0,0.0,0.0,112,66.0,0.0,9266,2696,1.3,19,2,2812.5,8,5,0,1,2
1867,Competitive,1,6,0,2,2,3,2,1,5.75,0.0,0.0,112,62.5,0.55,12673,3703,1.3333333333333333,13,2,4037.5,8,6,1,1,1
1868,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481888,1437721.773865465,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
1869,Competitive,2,5,1,2,1,2,3,2,4.25,80.9819703855593,993.336257340327,112,63.0,10.5,11721,2588,1.5166666666666666,5,4,2987.5,8,5,1,0,2
1870,Competitive,1,5,1,2,2,2,1,3,3.875,9664.411933206953,392113.86308049515,112,69.0,10.0,13269,3199,1.7,5,4,2768.75,8,4,2,0,2
1871,Competitive,3,6,0,2,4,1,3,0,3.75,425.20380280743666,10627.69730574394,112,92.5,0.0,11521,2686,1.5833333333333333,16,1,2193.75,8,6,1,1,1
1872,Competitive,3,5,1,2,3,3,1,1,3.75,2716.7337222148253,93439.8842669066,112,75.0,13.333333333333334,9649,3218,3.0,11,3,1537.5,8,5,2,1,1
1873,Competitive,1,6,0,2,2,1,4,1,4.0,1530.834704274433,39908.64629042653,112,67.5,0.55,10252,3351,1.633333333333333,12,2,3331.25,8,4,2,1,1
1874,Competitive,1,5,0,3,3,1,3,1,3.375,2728.399849198179,112374.34530674941,112,87.0,0.8666666666666667,7129,1252,1.1600000000000001,7,2,3037.5,8,5,1,1,2
1875,Competitive,2,6,0,2,2,2,3,1,3.875,2260.9398748062827,101441.25441470776,112,75.0,0.0,10637,1805,1.3166666666666667,21,2,2525.0,8,3,1,0,2
1876,Competitive,3,6,0,2,2,3,2,1,5.125,2206.733511473965,99574.94636102748,112,80.0,0.0,14819,3202,1.3833333333333335,23,2,1937.5,8,3,1,1,1
1877,Competitive,1,5,1,2,3,2,2,1,3.875,9656.106141876198,393059.9292154009,112,60.0,13.333333333333334,10626,2600,1.366666666666667,7,2,3256.25,8,6,1,1,0
1878,Fun Deck,3,6,0,2,0,0,4,4,4.125,432.83194344303814,10886.520150255701,112,70.0,0.5,11394,2913,1.8500000000000003,20,4,2475.0,8,3,2,1,1
1879,Competitive,3,6,0,2,1,3,4,0,4.25,2368.719668448321,63024.95496843423,112,67.5,3.0,14162,3933,1.7333333333333334,6,2,2725.0,8,4,2,2,0
1880,Competitive,1,7,0,1,3,3,1,1,4.25,0.0,0.0,112,81.42857142857143,0.0,11572,2135,1.3142857142857143,16,2,2675.0,8,4,1,0,1
1881,Competitive,2,5,1,2,2,2,3,1,3.75,1135.6421567598866,50715.24756452822,112,84.0,12.0,6815,3426,1.383333333333333,21,2,2675.0,8,5,1,1,1
1882,Competitive,1,5,0,3,3,0,3,2,3.75,10876.927660603229,295616.49792763736,112,81.0,2.6666666666666665,8610,1957,1.08,15,2,2568.75,8,5,1,2,1
1883,Competitive,1,5,0,3,2,2,4,0,3.625,755.294285788732,21423.073188065307,112,69.0,1.3666666666666665,10637,2166,1.56,7,3,3850.0,8,4,1,2,1
1884,Competitive,2,6,0,2,1,4,2,1,4.0,1540.1886125612637,40948.49896695303,112,62.5,0.0,14194,3383,1.4500000000000002,6,4,2512.5,8,5,1,1,1
1885,Competitive,2,6,0,2,2,1,5,0,5.375,1048.2589935879316,23762.356102641483,112,62.5,0.75,20775,3677,1.6833333333333333,6,1,2906.25,8,5,2,0,2
1886,Competitive,2,7,0,1,4,0,2,2,3.125,0.0,0.0,112,98.57142857142857,0.0,8686,1659,1.1,24,2,1843.75,8,4,2,1,0
1887,Competitive,1,8,0,0,1,1,4,2,4.625,0.0,0.0,112,67.5,0.0,15515,4021,1.7999999999999998,22,4,2700.0,8,3,1,0,0
1888,Competitive,1,5,1,2,5,1,1,1,3.5,4195.078547338858,101538.35641445655,112,84.0,14.666666666666666,5815,1851,1.5,11,1,2925.0,8,6,0,1,0
1889,Competitive,3,6,0,2,5,0,3,0,2.875,1571.196618956634,41585.402322763584,112,92.5,0.55,6573,2238,1.4166666666666667,20,0,2218.75,8,4,1,2,0
1890,Competitive,2,6,0,2,1,3,3,1,3.75,2206.733511473961,99574.94636102745,112,82.5,0.0,9333,3096,1.25,26,1,2056.25,8,3,2,0,2
1891,Competitive,3,7,0,1,1,0,1,6,4.0,1953.717156634587,53416.086642423,112,68.57142857142857,0.0,10133,1819,1.3285714285714285,21,6,3931.25,8,5,0,0,1
1892,Competitive,2,6,0,2,2,2,3,1,3.75,1858.584589121001,41930.29412182833,112,67.5,0.55,11445,2853,1.6833333333333336,20,2,2218.75,8,4,1,2,0
1893,Competitive,1,6,0,2,2,2,2,2,3.625,9329.85303165562,244626.38649845557,112,87.5,0.0,9940,4013,1.1500000000000001,12,2,1950.0,8,4,1,1,1
1894,Competitive,1,3,1,4,1,2,4,1,4.0,18742.452037152474,514768.7056982755,112,70.0,13.819999999999999,6513,768,3.45,3,0,3587.5,8,5,0,2,1
1895,Competitive,2,6,0,2,2,2,3,1,5.982142857142857,0.0,0.0,112,60.0,0.0,16700,4495,1.45,11,2,2750.0,7,4,2,1,2
1896,Competitive,2,7,0,1,4,0,1,3,3.25,11.023301213040897,148.07084383832708,112,94.28571428571429,0.0,9848,1396,1.0999999999999999,23,3,1931.25,8,4,1,1,0
1897,Competitive,3,6,0,2,2,1,3,2,4.5,0.0,0.0,112,77.5,0.0,10507,4159,1.6833333333333333,7,4,3000.0,8,4,0,0,2
1898,Competitive,2,5,1,2,4,1,1,2,4.375,1322.3993937919122,27610.16545291285,112,84.0,13.333333333333334,8947,1417,3.15,14,2,2475.0,8,3,0,0,2
1899,Competitive,3,5,0,3,2,1,5,0,3.875,0.0,0.0,112,72.0,2.0,6942,4491,1.5399999999999998,21,3,2000.0,8,4,1,1,2
1900,Competitive,1,6,1,1,4,2,2,0,3.625,2472.7334269522507,61890.24423678651,112,85.0,15.0,11355,3070,1.6285714285714283,6,1,2875.0,8,4,1,0,1
1901,Competitive,1,7,0,1,1,3,1,3,4.375,0.0,0.0,112,72.85714285714286,0.0,14639,3306,2.0,7,4,3350.0,8,4,2,0,1
1902,Competitive,3,6,0,2,3,1,2,2,4.375,1713.9758415418285,44398.46077263395,112,62.5,0.75,11280,2448,1.45,12,4,2125.0,8,6,2,1,1
1903,Competitive,2,6,0,2,2,3,2,1,3.75,9342.917738894355,306977.25967125304,112,85.0,2.0,9091,3159,1.3166666666666667,10,1,2525.0,8,3,1,1,1
1904,Competitive,3,5,0,3,2,3,3,0,5.125,0.0,0.0,112,60.0,0.0,11234,4876,1.36,6,2,2400.0,7,4,2,1,3
1905,Competitive,1,6,0,2,2,2,3,1,3.875,0.0,0.0,112,67.5,3.0,10544,3819,1.9333333333333333,12,3,2725.0,8,4,1,2,0
1906,Competitive,1,6,1,1,2,3,2,1,4.125,2353.827661282435,63235.0320697255,112,75.0,28.5,11058,1771,2.1285714285714286,11,2,1925.0,8,3,1,1,0
1907,Competitive,1,7,1,0,4,1,2,1,3.75,0.0,0.0,112,81.42857142857143,30.0,9034,2068,1.2375,11,2,3375.0,8,5,0,0,0
1908,Competitive,1,6,0,2,2,1,3,2,3.875,26569.21925157723,703286.6440443618,112,72.5,4.0,10282,2550,1.2166666666666666,8,4,2031.25,8,4,1,2,0
1909,Competitive,3,4,0,4,0,0,5,3,3.75,6957.731859700008,203168.75532717985,112,63.75,3.775,6904,913,1.525,4,2,4250.0,8,6,0,2,1
1910,Competitive,3,6,0,2,0,1,5,2,4.0,2209.288673175387,71842.84579884603,112,77.5,0.0,12063,2637,1.2833333333333332,20,2,2250.0,8,2,0,0,2
1911,Competitive,1,4,1,3,2,2,2,2,3.375,9290.28439474928,382216.4127123762,112,75.0,7.5,6848,3081,1.16,6,2,3100.0,8,4,0,1,2
1912,Competitive,2,6,0,2,1,0,5,2,4.0,0.0,0.0,112,67.5,1.05,10044,3811,1.866666666666667,13,3,2918.75,8,4,2,2,0
1913,Competitive,2,6,0,2,4,1,1,2,3.5,3037.2024233515635,125374.15047157355,112,65.0,0.55,8266,3072,1.75,10,2,3950.0,8,5,1,2,1
1914,Competitive,3,6,0,2,6,2,0,0,3.5,9174.276829978407,362660.56908685993,112,85.0,0.0,5181,2467,0.9333333333333332,16,1,2387.5,8,6,0,1,2
1915,Competitive,3,5,0,3,1,1,4,2,4.125,1955.1513776006263,54407.8590993199,112,72.0,0.3333333333333333,9270,2441,1.3800000000000001,5,3,2887.5,7,5,2,3,1
1916,Competitive,1,5,1,2,7,0,1,0,3.375,4436.699048403054,153951.19808038758,112,69.0,10.0,9823,2085,1.15,9,1,3100.0,8,5,1,1,1
1917,Competitive,1,5,1,2,4,0,1,3,4.0,5410.129453080329,148087.46113325522,112,66.0,10.0,10504,2140,1.4000000000000001,5,4,4275.0,8,6,0,1,1
1918,Competitive,1,6,0,2,2,1,3,2,3.875,1540.1886125612637,40948.49896695303,112,72.5,3.0,10786,3810,1.8833333333333335,10,3,2787.5,8,4,1,2,0
1919,Competitive,3,6,1,1,3,3,0,2,3.625,1372.231043001274,28134.89066441355,112,90.0,15.0,9677,2410,1.5,10,2,3212.5,8,4,1,1,0
1920,Competitive,1,5,1,2,1,3,2,2,4.375,90.80614537972983,1139.9708411262845,112,57.0,13.833333333333334,13430,2321,2.966666666666667,5,4,2175.0,8,5,2,0,2
1921,Competitive,1,5,1,2,1,2,4,1,4.0,1028.7332611430184,23924.735705221614,112,90.0,10.5,6589,1743,1.05,19,2,3162.5,8,5,0,0,2
1922,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481734,1437721.7738654523,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
1923,Competitive,1,4,1,3,3,2,1,2,3.25,53694.5688664912,1497170.5011039234,112,90.0,7.5,5441,3202,1.2000000000000002,8,2,3325.0,8,4,0,0,3
1924,Fun Deck,1,6,0,2,0,2,5,1,3.75,0.0,0.0,112,67.5,3.5,10080,1464,1.3,20,2,3175.0,8,5,2,2,0
1925,Competitive,2,8,0,0,0,0,3,5,4.5,1953.717156634587,53416.086642423,112,65.625,0.0,15930,2702,1.4375,22,6,2668.75,8,3,1,0,0
1926,Competitive,1,5,1,2,3,4,0,1,2.625,78921.7450433964,3243635.422148681,112,87.0,10.0,6389,2653,1.2333333333333334,7,2,2806.25,8,4,2,0,2
1927,Competitive,2,6,0,2,1,1,5,1,4.0,0.0,0.0,112,70.0,0.5,9463,2668,1.2666666666666668,12,3,3156.25,8,4,2,1,1
1928,Competitive,1,8,0,0,2,2,3,1,5.625,0.0,0.0,112,63.75,0.0,23073,2923,1.4625000000000001,14,4,2043.75,8,4,2,0,0
1929,Competitive,1,7,0,1,4,1,2,1,3.5,5107.534561353146,130764.70808864635,112,81.42857142857143,0.0,10051,2303,1.3857142857142857,11,2,2700.0,8,3,1,1,0
1930,Competitive,1,5,0,3,3,3,1,1,3.5,0.0,0.0,112,81.0,3.3333333333333335,8204,2213,1.3199999999999998,23,0,2525.0,8,5,1,1,2
1931,Competitive,3,7,0,1,1,2,4,1,3.875,0.0,0.0,112,68.57142857142857,6.0,9590,2534,1.3285714285714287,26,3,2387.5,8,4,1,1,0
1932,Competitive,1,5,0,3,3,0,0,5,3.5,9947.412986121195,287205.22628174355,112,60.0,3.3333333333333335,6061,1459,1.5400000000000003,9,3,3975.0,8,5,0,0,2
1933,Competitive,1,4,1,3,0,1,6,1,4.25,5716.19034596963,161474.05525083796,112,63.75,5.65,10869,914,3.3200000000000003,4,3,3800.0,8,4,1,1,2
1934,Competitive,2,5,1,2,2,5,1,0,4.25,2206.733511473961,99574.94636102745,112,75.0,16.333333333333332,12479,3439,2.3833333333333333,7,0,2100.0,8,4,1,0,2
1935,Competitive,3,7,0,1,3,0,2,3,4.375,0.0,0.0,112,77.14285714285714,8.0,5820,2123,1.7285714285714284,13,4,4412.5,8,5,0,1,0
1936,Competitive,2,7,0,1,2,0,2,4,3.875,0.8882978723404256,8.070194816850071,112,72.85714285714286,6.0,10184,2136,1.6857142857142855,15,5,3600.0,8,5,0,1,0
1937,Competitive,1,5,1,2,3,4,0,1,2.625,78921.74504339824,3243635.42214878,112,87.0,10.0,6389,2653,1.2333333333333332,7,2,2806.25,8,4,2,0,2
1938,Competitive,2,7,0,1,0,0,4,4,3.75,5407.261011148254,146103.91621946165,112,79.28571428571429,0.0,9115,1565,1.2285714285714284,13,5,3537.5,8,3,1,0,1
1939,Competitive,1,5,0,3,0,1,6,1,4.5,6682.821435797217,170346.1903493874,112,69.0,0.8666666666666667,12573,2758,1.8599999999999999,5,2,3018.75,8,5,1,1,2
1940,Competitive,2,5,0,3,0,3,4,1,4.75,2400.8776181669873,76199.71031747943,112,57.0,0.3333333333333333,15690,5032,1.52,5,2,2400.0,8,3,1,1,2
1941,Competitive,1,4,1,3,3,2,1,2,3.25,53694.5688664903,1497170.5011039006,112,90.0,7.5,5441,3202,1.2,8,2,3325.0,8,4,0,0,3
1942,Competitive,1,5,1,2,0,4,2,2,4.375,684.8073681372764,20769.11292062256,112,72.0,13.333333333333334,11823,2928,3.0,5,2,2562.5,8,4,0,0,2
1943,Competitive,3,6,0,2,4,0,2,2,3.25,13074.161385340778,360620.07611802366,112,87.5,0.0,9009,1719,1.616666666666667,14,3,2443.75,8,5,1,1,1
1944,Competitive,1,4,1,3,1,3,3,1,3.75,2311.7077103506767,63952.92278566261,112,56.25,14.025,10836,2182,2.68,4,1,3300.0,8,5,0,3,0
1945,Competitive,1,6,0,2,1,3,2,2,4.625,2680.0762984699745,109227.42372863428,112,65.0,0.0,12329,5212,1.866666666666667,11,1,3050.0,8,4,0,0,2
1946,Competitive,1,8,0,0,2,4,2,0,4.625,0.0,0.0,112,86.25,0.0,10753,2448,1.25,31,1,2006.25,8,3,2,0,0
1947,Competitive,2,7,0,1,2,1,1,4,4.0,0.0,0.0,112,70.71428571428571,6.0,11556,3120,1.6285714285714286,7,5,4025.0,8,5,0,1,0
1948,Fun Deck,2,7,0,1,0,3,4,1,4.0,2671.736517201251,107918.64853850208,112,77.14285714285714,0.0,10814,3302,1.5857142857142856,21,2,2625.0,8,3,2,0,1
1949,Competitive,1,7,0,1,3,0,1,4,4.375,0.0,0.0,112,75.0,0.0,12323,2717,1.5142857142857145,8,4,3312.5,8,3,1,0,1
1950,Competitive,2,6,0,2,2,2,3,1,3.625,0.0,0.0,112,85.0,3.0,11535,2254,1.5166666666666666,22,1,2650.0,8,4,0,1,1
1951,Competitive,1,4,2,2,3,4,1,0,4.25,0.0,0.0,112,67.5,17.5,6249,1508,2.75,13,0,3162.5,8,4,0,0,2
1952,Competitive,2,6,0,2,3,1,2,2,3.75,814.0859155740718,21740.122085150288,112,75.0,0.0,6953,2319,1.45,27,3,2193.75,8,4,2,1,1
1953,Fun Deck,3,4,1,3,0,1,5,2,3.8392857142857144,1028.7332611430184,23924.735705221614,112,67.5,9.0,6615,2759,1.52,18,3,3250.0,7,4,2,2,2
1954,Competitive,1,6,0,2,1,4,2,1,4.375,6848.953447266318,222017.493941169,112,70.0,0.0,14526,3922,1.7666666666666666,6,1,2837.5,8,4,1,1,1
1955,Competitive,1,6,0,2,2,1,3,2,3.75,28.105510388546673,273.386788948352,112,92.5,0.5,9292,1209,1.1666666666666667,24,2,2800.0,8,6,2,1,1
1956,Competitive,3,5,0,3,1,0,5,2,4.0,4615.02457301459,127977.1926740098,112,75.0,1.7,11340,3411,1.7600000000000002,5,3,2750.0,8,5,1,3,0
1957,Competitive,2,7,0,1,1,3,2,2,4.375,0.0,0.0,112,72.85714285714286,0.0,11957,2456,1.342857142857143,26,2,2225.0,8,3,0,0,1
1958,Competitive,2,6,0,2,2,1,2,3,3.75,39024.45283454085,1033761.5594294525,112,77.5,4.0,10239,2567,1.3,8,4,2031.25,8,4,1,2,0
