,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1776,"frozenset({'26000030', '26000038', '27000000', '26000021'})",frozenset({'26000014'}),0.011,0.12592857142857142,0.011,1.0,7.941009642654567,0.009614785714285715,inf
1777,"frozenset({'26000030', '26000038', '27000000', '26000014'})",frozenset({'26000021'}),0.011214285714285715,0.17657142857142857,0.011,0.9808917197452228,5.5552120050295795,0.009019877551020407,43.092761904761666
1778,"frozenset({'26000030', '26000038', '26000021', '26000014'})",frozenset({'27000000'}),0.011357142857142857,0.019714285714285715,0.011,0.9685534591194968,49.12952328867012,0.010776102040816325,31.173085714285612
1779,"frozenset({'26000030', '26000014', '27000000', '26000021'})",frozenset({'26000038'}),0.011714285714285714,0.0425,0.011,0.9390243902439025,22.094691535150645,0.010502142857142856,15.703000000000015
1780,"frozenset({'26000021', '26000038', '27000000', '26000014'})",frozenset({'26000030'}),0.0115,0.062142857142857146,0.011,0.9565217391304347,15.39230384807596,0.010285357142857143,21.570714285714246
1781,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000021', '26000014'})",0.011285714285714286,0.03892857142857143,0.011,0.9746835443037973,25.037742422482864,0.010560663265306122,37.96232142857123
1782,"frozenset({'26000030', '26000038', '26000021'})","frozenset({'27000000', '26000014'})",0.012214285714285714,0.014142857142857143,0.011,0.9005847953216374,63.677712800519814,0.010827255102040816,9.91656302521008
1783,"frozenset({'26000030', '26000038', '26000014'})","frozenset({'26000021', '27000000'})",0.012142857142857143,0.015,0.011,0.9058823529411765,60.392156862745104,0.010817857142857143,10.465625
1784,"frozenset({'26000030', '27000000', '26000021'})","frozenset({'26000038', '26000014'})",0.011714285714285714,0.02035714285714286,0.011,0.9390243902439025,46.127513906718015,0.010761530612244897,16.06614285714287
1785,"frozenset({'26000030', '27000000', '26000014'})","frozenset({'26000021', '26000038'})",0.011928571428571429,0.017285714285714286,0.011,0.9221556886227544,53.34784975503538,0.01079380612244898,12.624098901098892
1786,"frozenset({'26000030', '26000021', '26000014'})","frozenset({'26000038', '27000000'})",0.012857142857142857,0.011928571428571429,0.011,0.8555555555555555,71.72322022621424,0.010846632653061223,6.840494505494504
1787,"frozenset({'26000021', '26000038', '27000000'})","frozenset({'26000030', '26000014'})",0.0115,0.014857142857142857,0.011,0.9565217391304347,64.38127090301003,0.010829142857142857,22.65828571428567
1788,"frozenset({'26000038', '27000000', '26000014'})","frozenset({'26000030', '26000021'})",0.011857142857142858,0.017714285714285714,0.011,0.9277108433734939,52.37077341624562,0.010789959183673469,13.588285714285691
1789,"frozenset({'26000021', '26000038', '26000014'})","frozenset({'26000030', '27000000'})",0.0125,0.012142857142857143,0.011,0.8799999999999999,72.47058823529412,0.010848214285714286,8.23214285714285
1790,"frozenset({'26000021', '27000000', '26000014'})","frozenset({'26000030', '26000038'})",0.012928571428571428,0.015214285714285715,0.011,0.8508287292817679,55.923015070163146,0.010803301020408163,6.601711640211637
1791,"frozenset({'26000030', '27000000'})","frozenset({'26000021', '26000038', '26000014'})",0.012142857142857143,0.0125,0.011,0.9058823529411765,72.47058823529412,0.010848214285714286,10.4921875
1792,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000021', '26000014'})",0.011928571428571429,0.012857142857142857,0.011,0.9221556886227544,71.72322022621424,0.010846632653061223,12.680989010989
1793,"frozenset({'26000030', '26000038', '27000000', '26000010'})",frozenset({'26000021'}),0.011214285714285715,0.17657142857142857,0.011,0.9808917197452228,5.5552120050295795,0.009019877551020407,43.092761904761666
1794,"frozenset({'26000030', '26000038', '27000000', '26000021'})",frozenset({'26000010'}),0.011,0.08092857142857143,0.011,1.0,12.356575463371579,0.010109785714285714,inf
1795,"frozenset({'26000030', '26000038', '26000021', '26000010'})",frozenset({'27000000'}),0.011357142857142857,0.019714285714285715,0.011,0.9685534591194968,49.12952328867012,0.010776102040816325,31.173085714285612
1796,"frozenset({'26000030', '27000000', '26000021', '26000010'})",frozenset({'26000038'}),0.011571428571428571,0.0425,0.011,0.9506172839506173,22.367465504720403,0.010508214285714286,19.389375
1797,"frozenset({'26000021', '26000038', '27000000', '26000010'})",frozenset({'26000030'}),0.011428571428571429,0.062142857142857146,0.011,0.9624999999999999,15.488505747126435,0.010289795918367347,25.00952380952375
1798,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000021', '26000010'})",0.011285714285714286,0.024642857142857143,0.011,0.9746835443037973,39.55237571087873,0.01072188775510204,38.52660714285694
1799,"frozenset({'26000030', '26000038', '26000010'})","frozenset({'26000021', '27000000'})",0.013142857142857144,0.015,0.011,0.8369565217391304,55.79710144927536,0.010802857142857142,6.0413333333333314
1800,"frozenset({'26000030', '26000038', '26000021'})","frozenset({'27000000', '26000010'})",0.012214285714285714,0.01307142857142857,0.011,0.9005847953216374,68.89719745630013,0.010840341836734694,9.927340336134447
1801,"frozenset({'26000030', '27000000', '26000010'})","frozenset({'26000021', '26000038'})",0.011785714285714287,0.017285714285714286,0.011,0.9333333333333332,53.99449035812671,0.010796275510204081,14.740714285714265
1802,"frozenset({'26000030', '27000000', '26000021'})","frozenset({'26000038', '26000010'})",0.011714285714285714,0.022,0.011,0.9390243902439025,42.6829268292683,0.010742285714285713,16.039200000000015
1803,"frozenset({'26000030', '26000021', '26000010'})","frozenset({'26000038', '27000000'})",0.013142857142857144,0.011928571428571429,0.011,0.8369565217391304,70.16401978651392,0.010843224489795918,6.060171428571427
1804,"frozenset({'26000038', '27000000', '26000010'})","frozenset({'26000030', '26000021'})",0.011642857142857142,0.017714285714285714,0.011,0.9447852760736196,53.3346526815753,0.010793755102040815,17.79028571428571
1805,"frozenset({'26000021', '26000038', '27000000'})","frozenset({'26000030', '26000010'})",0.0115,0.027714285714285716,0.011,0.9565217391304347,34.51367099955176,0.010681285714285714,22.362571428571385
1806,"frozenset({'26000021', '26000038', '26000010'})","frozenset({'26000030', '27000000'})",0.013,0.012142857142857143,0.011,0.8461538461538461,69.68325791855203,0.010842142857142856,6.4210714285714285
1807,"frozenset({'26000021', '27000000', '26000010'})","frozenset({'26000030', '26000038'})",0.012642857142857143,0.015214285714285715,0.011,0.8700564971751412,57.1868120209013,0.010807647959183674,7.578568322981365
1808,"frozenset({'26000030', '27000000'})","frozenset({'26000021', '26000038', '26000010'})",0.012142857142857143,0.013,0.011,0.9058823529411765,69.68325791855204,0.010842142857142856,10.486875
1809,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000021', '26000010'})",0.011928571428571429,0.013142857142857144,0.011,0.9221556886227544,70.16401978651392,0.010843224489795918,12.677318681318672
1810,"frozenset({'27000000', '26000010'})","frozenset({'26000030', '26000038', '26000021'})",0.01307142857142857,0.012214285714285714,0.011,0.8415300546448088,68.89719745630013,0.010840341836734694,6.233268472906405
1811,"frozenset({'26000030', '26000038', '27000000', '26000010', '26000021'})",frozenset({'26000014'}),0.011,0.12592857142857142,0.011,1.0,7.941009642654567,0.009614785714285715,inf
